personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000779,2025-03-01,3,-0.093,-0.1,3.466,-0.487,0.594,-0.251,0.865,-0.894
P-000779,2025-04-01,4,-0.056,-0.1,0.071,-0.06,0.327,0.099,0.632,-0.931
P-000779,2025-05-01,5,-0.014,-0.1,-0.045,-0.197,0.371,-0.043,0.645,-0.96
P-000779,2025-06-01,6,-0.074,-0.1,-0.055,0.394,0.48,0.18,0.881,-0.949
P-000779,2025-07-01,7,-0.022,-0.1,0.078,-0.249,0.422,-0.064,0.825,-0.889
P-000779,2025-08-01,8,-0.068,0.2,0.006,-0.073,0.382,-0.092,0.732,-0.961
P-000779,2025-09-01,9,-0.0,-0.1,0.007,0.398,0.383,0.235,0.751,-0.933
P-000779,2025-10-01,10,-0.0,0.2,-0.755,0.243,0.152,0.105,0.115,0.114
P-000779,2025-11-01,11,-0.0,-0.1,-0.014,0.201,0.066,0.18,0.115,0.098
P-000779,2025-12-01,12,-0.067,-0.1,0.056,-0.233,0.046,-0.086,0.089,0.083
P-000780,2025-01-01,1,-0.054,-0.1,-0.333,-0.059,0.05,0.045,0.092,0.089
P-000780,2025-02-01,2,-0.122,-0.1,0.262,0.04,0.033,0.06,0.019,0.005
P-000780,2025-03-01,3,-0.0,0.2,-0.138,0.187,0.056,0.034,0.032,0.007
P-000780,2025-04-01,4,-0.103,-0.1,2.051,-0.189,0.425,-0.052,0.601,-0.868
P-000780,2025-05-01,5,-0.08,-0.1,0.111,-0.037,0.311,0.087,0.562,-0.991
P-000780,2025-06-01,6,-0.0,-0.1,-0.023,-0.138,0.35,-0.04,0.654,-0.931
P-000780,2025-07-01,7,-0.105,-0.1,-0.056,0.289,0.347,0.071,0.649,-0.923
P-000780,2025-08-01,8,-0.0,0.2,-0.16,-0.235,0.367,-0.14,0.661,-0.652
P-000780,2025-09-01,9,-0.0,-0.1,-0.546,0.358,0.106,0.22,0.068,0.001
P-000780,2025-10-01,10,-0.029,0.2,0.118,0.039,0.078,0.035,0.111,0.033
P-000780,2025-11-01,11,-0.0,-0.1,-0.285,-0.03,0.104,-0.025,0.149,0.077
P-000780,2025-12-01,12,-0.031,-0.1,0.303,-0.039,0.068,0.049,0.08,-0.005
P-000781,2025-01-01,1,-0.0,-0.1,-0.153,0.058,0.065,-0.017,0.108,0.09
P-000781,2025-02-01,2,-0.038,0.2,0.013,-0.058,0.004,-0.012,-0.008,0.072
P-000781,2025-03-01,3,-0.061,-0.1,2.4,-0.253,0.519,-0.162,0.812,-1.014
P-000781,2025-04-01,4,-0.026,-0.1,-0.233,-0.115,0.428,-0.004,0.785,-0.92
P-000781,2025-05-01,5,-0.045,-0.1,0.068,-0.291,0.463,-0.205,0.825,-0.868
P-000781,2025-06-01,6,-0.012,-0.1,-0.013,0.327,0.35,0.063,0.693,-0.903
P-000781,2025-07-01,7,-0.0,0.2,0.202,0.307,0.359,0.045,0.712,-0.94
P-000781,2025-08-01,8,-0.111,-0.1,-0.113,-0.186,0.372,-0.127,0.741,-0.854
P-000781,2025-09-01,9,-0.003,-0.1,0.14,-0.013,0.341,0.035,0.663,-0.939
P-000781,2025-10-01,10,-0.0,-0.1,-0.77,0.787,0.158,0.329,-0.081,0.085
P-000781,2025-11-01,11,-0.015,0.2,0.368,-0.123,0.103,-0.051,0.134,0.095
P-000781,2025-12-01,12,-0.0,-0.1,-0.319,0.121,0.021,0.04,-0.021,0.129
P-000782,2025-01-01,1,-0.057,-0.1,-0.068,0.215,0.055,0.023,0.06,0.022
P-000782,2025-02-01,2,-0.028,0.2,-0.121,0.029,0.063,-0.067,0.072,0.003
P-000782,2025-03-01,3,-0.035,-0.1,-0.069,-0.131,0.061,-0.06,0.071,0.071
P-000782,2025-04-01,4,-0.123,-0.1,2.05,-0.087,0.422,-0.051,0.681,-0.958
P-000782,2025-05-01,5,-0.0,-0.1,0.059,-0.004,0.287,-0.029,0.573,-1.0
P-000782,2025-06-01,6,-0.045,-0.1,-0.095,-0.087,0.239,-0.001,0.475,-0.803
P-000782,2025-07-01,7,-0.061,-0.1,-0.062,-0.182,0.411,-0.065,0.802,-0.948
P-000782,2025-08-01,8,-0.0,0.2,0.14,0.379,0.308,0.162,0.547,-0.791
P-000782,2025-09-01,9,-0.0,-0.1,-0.635,0.055,0.151,0.125,0.113,-0.02
P-000782,2025-10-01,10,-0.058,-0.1,0.029,0.137,0.059,0.015,0.102,0.025
P-000782,2025-11-01,11,-0.0,0.2,0.08,0.024,0.088,0.023,0.15,0.007
P-000782,2025-12-01,12,-0.025,-0.1,-0.051,-0.018,0.118,0.029,0.226,-0.004
P-000783,2025-01-01,1,-0.0,-0.1,-0.213,0.083,0.099,0.019,-0.143,0.139
P-000783,2025-02-01,2,-0.0,0.2,0.173,-0.021,0.038,0.045,-0.058,0.038
P-000783,2025-03-01,3,-0.075,-0.1,-0.006,-0.159,0.076,-0.043,-0.115,-0.049
P-000783,2025-04-01,4,-0.0,0.2,-0.223,-0.061,0.049,-0.076,0.06,0.208
P-000783,2025-05-01,5,-0.0,-0.1,0.028,0.21,0.056,0.102,0.102,0.21
P-000783,2025-06-01,6,-0.0,-0.1,-0.021,-0.114,0.072,-0.143,-0.143,0.147
P-000783,2025-07-01,7,-0.052,0.2,0.008,-0.036,0.065,-0.023,0.126,0.192
P-000783,2025-08-01,8,-0.018,-0.1,-0.131,0.181,0.046,0.08,0.067,0.213
P-000783,2025-09-01,9,-0.0,-0.1,0.183,-0.049,0.03,-0.017,0.024,0.249
P-000783,2025-10-01,10,-0.054,-0.1,0.087,0.054,0.025,0.081,-0.032,0.072
P-000783,2025-11-01,11,-0.0,0.2,0.003,-0.106,0.042,-0.007,-0.067,0.143
P-000783,2025-12-01,12,-0.0,-0.1,0.166,0.068,0.023,0.004,0.038,0.086
P-000784,2025-01-01,1,-0.0,0.2,-0.469,-0.047,0.082,0.01,-0.142,0.216
P-000784,2025-02-01,2,-0.0,-0.1,0.02,-0.094,0.027,-0.018,-0.038,0.211
P-000784,2025-03-01,3,-0.029,0.2,0.015,-0.087,0.037,-0.032,0.055,0.248
P-000784,2025-04-01,4,-0.076,-0.1,0.378,0.194,0.009,0.118,0.007,-0.09
P-000784,2025-05-01,5,-0.034,0.2,-0.252,0.101,0.076,0.117,-0.143,0.14
P-000784,2025-06-01,6,-0.012,-0.1,0.303,-0.003,0.061,0.001,-0.099,0.158
P-000784,2025-07-01,7,-0.037,0.2,0.032,-0.097,0.071,-0.056,-0.142,0.049
P-000784,2025-08-01,8,-0.029,-0.1,-0.127,0.172,0.038,0.073,0.039,0.139
P-000784,2025-09-01,9,-0.02,0.2,-0.062,-0.002,0.035,0.054,0.051,0.175
P-000784,2025-10-01,10,-0.049,-0.1,0.071,-0.082,0.08,-0.032,-0.093,0.067
P-000784,2025-11-01,11,-0.0,-0.1,-0.017,-0.049,0.057,0.017,0.09,0.25
P-000784,2025-12-01,12,-0.0,-0.1,0.004,0.092,0.019,0.119,0.028,0.092
P-000785,2025-01-01,1,-0.0,-0.1,-0.228,0.033,0.026,-0.092,-0.035,0.189
P-000785,2025-02-01,2,-0.014,-0.1,-0.031,0.016,0.049,0.071,0.078,0.2
P-000785,2025-03-01,3,-0.06,-0.1,0.024,0.103,0.082,0.074,-0.128,0.172
P-000785,2025-04-01,4,-0.006,-0.1,-0.141,0.023,0.012,0.02,-0.019,0.16
P-000785,2025-05-01,5,-0.0,-0.1,0.135,-0.092,0.018,-0.065,0.033,0.108
P-000785,2025-06-01,6,-0.0,0.2,-0.21,-0.099,0.016,0.002,-0.032,0.224
P-000785,2025-07-01,7,-0.014,-0.1,0.108,0.247,0.053,0.14,0.076,0.228
P-000785,2025-08-01,8,-0.0,0.2,0.158,-0.14,0.049,0.039,0.078,0.143
P-000785,2025-09-01,9,-0.007,-0.1,-0.104,0.184,0.038,-0.004,-0.017,0.095
P-000785,2025-10-01,10,-0.0,0.2,-0.291,-0.1,0.064,-0.072,-0.083,0.216
P-000785,2025-11-01,11,-0.0,-0.1,0.313,0.125,0.054,0.049,-0.082,0.155
P-000785,2025-12-01,12,-0.059,-0.1,0.261,-0.171,0.059,-0.057,0.104,0.048
P-000786,2025-01-01,1,-0.036,-0.1,-0.572,-0.039,0.072,-0.106,-0.103,0.272
P-000786,2025-02-01,2,-0.122,-0.1,4.904,-0.424,0.373,-0.246,0.409,-0.831
P-000786,2025-03-01,3,-0.012,0.2,-0.05,0.065,0.394,-0.007,0.779,-0.808
P-000786,2025-04-01,4,-0.0,-0.1,0.038,-0.062,0.385,0.001,0.758,-0.83
P-000786,2025-05-01,5,-0.0,0.2,-0.009,-0.036,0.28,0.036,0.527,-0.852
P-000786,2025-06-01,6,-0.0,0.2,-0.933,0.711,0.295,0.406,-0.143,0.778
P-000786,2025-07-01,7,-0.088,-0.1,2.43,0.08,0.229,-0.096,0.018,0.251
P-000786,2025-08-01,8,-0.0,-0.1,-0.065,0.071,0.045,0.097,-0.082,0.23
P-000786,2025-09-01,9,-0.0,-0.1,-0.091,-0.081,0.033,0.032,-0.052,0.247
P-000786,2025-10-01,10,-0.056,-0.1,0.084,-0.015,0.019,-0.052,-0.016,0.271
P-000786,2025-11-01,11,-0.0,0.2,0.049,0.167,0.076,0.15,-0.1,0.24
P-000786,2025-12-01,12,-0.0,-0.1,-0.066,-0.149,0.042,0.005,-0.036,0.259
P-000787,2025-01-01,1,-0.0,-0.1,-0.06,0.058,0.064,-0.115,-0.091,-0.015
P-000787,2025-02-01,2,-0.0,0.2,-0.087,-0.08,0.104,0.065,0.187,0.014
P-000787,2025-03-01,3,-0.0,-0.1,-0.014,-0.129,0.03,-0.131,0.025,0.016
P-000787,2025-04-01,4,-0.037,-0.1,2.095,-0.17,0.412,-0.022,0.588,-0.856
P-000787,2025-05-01,5,-0.018,-0.1,-0.079,-0.005,0.411,0.025,0.803,-0.988
P-000787,2025-06-01,6,-0.0,-0.1,0.016,0.169,0.301,-0.019,0.575,-0.873
P-000787,2025-07-01,7,-0.004,-0.1,-0.104,-0.287,0.361,-0.156,0.696,-0.726
P-000787,2025-08-01,8,-0.08,-0.1,0.154,0.508,0.336,0.252,0.642,-0.712
P-000787,2025-09-01,9,-0.0,0.2,-0.671,0.115,0.094,0.112,0.005,0.051
P-000787,2025-10-01,10,-0.0,-0.1,0.025,-0.124,0.157,-0.113,0.285,0.067
P-000787,2025-11-01,11,-0.006,-0.1,-0.146,0.276,0.019,0.096,0.026,0.055
P-000787,2025-12-01,12,-0.045,-0.1,0.208,-0.148,0.033,-0.032,0.05,-0.011
P-000788,2025-01-01,1,-0.0,0.2,-0.202,0.048,0.052,-0.003,-0.073,0.199
P-000788,2025-02-01,2,-0.0,-0.1,-0.031,-0.151,0.061,-0.148,-0.119,0.178
P-000788,2025-03-01,3,-0.0,-0.1,-0.171,0.149,0.059,0.064,0.116,0.226
P-000788,2025-04-01,4,-0.084,0.2,0.253,0.112,0.002,0.026,-0.004,0.157
P-000788,2025-05-01,5,-0.013,-0.1,-0.35,-0.243,0.062,-0.124,-0.083,0.077
P-000788,2025-06-01,6,-0.034,-0.1,0.217,0.396,0.098,0.088,0.159,0.28
P-000788,2025-07-01,7,-0.0,-0.1,0.353,-0.054,0.012,0.001,0.009,0.156
P-000788,2025-08-01,8,-0.057,-0.1,-0.218,-0.128,0.024,-0.017,-0.045,0.151
P-000788,2025-09-01,9,-0.053,-0.1,0.254,0.062,0.072,0.017,-0.143,0.197
P-000788,2025-10-01,10,-0.052,-0.1,0.128,0.01,0.008,0.007,-0.0,0.087
P-000788,2025-11-01,11,-0.0,-0.1,-0.101,-0.035,0.031,-0.025,-0.057,0.102
P-000788,2025-12-01,12,-0.0,0.2,-0.235,-0.059,0.022,-0.053,-0.004,0.117
P-000789,2025-01-01,1,-0.086,-0.1,-0.444,0.017,0.049,0.05,0.033,0.142
P-000789,2025-02-01,2,-0.0,0.2,0.226,0.145,0.058,0.084,0.114,0.152
P-000789,2025-03-01,3,-0.005,-0.1,-0.476,-0.072,0.028,0.037,-0.038,0.266
P-000789,2025-04-01,4,-0.004,-0.1,1.125,-0.007,0.066,0.016,0.109,0.162
P-000789,2025-05-01,5,-0.004,-0.1,-0.424,-0.078,0.025,0.025,0.023,0.122
P-000789,2025-06-01,6,-0.02,0.2,0.515,-0.023,0.008,0.038,0.002,0.06
P-000789,2025-07-01,7,-0.0,-0.1,0.145,0.103,0.041,0.091,0.058,0.11
P-000789,2025-08-01,8,-0.0,0.2,-0.209,-0.085,0.1,-0.026,0.138,0.088
P-000789,2025-09-01,9,-0.006,-0.1,-0.009,-0.003,0.056,-0.072,0.043,0.164
P-000789,2025-10-01,10,-0.02,0.2,-0.123,0.043,0.005,0.037,-0.005,0.172
P-000789,2025-11-01,11,-0.092,-0.1,0.239,0.075,0.013,0.056,0.022,0.213
P-000789,2025-12-01,12,-0.035,0.2,-0.264,0.048,0.021,0.059,-0.04,0.156
P-000790,2025-01-01,1,-0.0,0.2,-0.445,0.232,0.016,0.073,0.013,0.246
P-000790,2025-02-01,2,-0.082,-0.1,3.793,-0.38,0.519,-0.247,0.703,-0.837
P-000790,2025-03-01,3,-0.0,0.2,-0.153,-0.089,0.363,-0.068,0.678,-0.803
P-000790,2025-04-01,4,-0.01,-0.1,-0.024,-0.036,0.288,-0.008,0.553,-0.843
P-000790,2025-05-01,5,-0.005,0.2,0.086,-0.048,0.401,-0.04,0.75,-0.81
P-000790,2025-06-01,6,-0.0,0.2,-0.93,0.903,0.297,0.407,-0.143,0.778
P-000790,2025-07-01,7,-0.039,-0.1,2.852,0.021,0.196,-0.148,-0.0,0.213
P-000790,2025-08-01,8,-0.02,-0.1,0.069,-0.172,0.046,-0.114,0.025,0.231
P-000790,2025-09-01,9,-0.0,-0.1,-0.142,0.14,0.049,0.06,-0.017,0.232
P-000790,2025-10-01,10,-0.01,-0.1,0.028,0.039,0.023,-0.085,0.025,0.239
P-000790,2025-11-01,11,-0.16,-0.1,-0.087,0.007,0.013,0.04,-0.011,0.23
P-000790,2025-12-01,12,-0.0,-0.1,-0.002,-0.14,0.029,-0.015,-0.055,0.232
P-000791,2025-01-01,1,-0.056,-0.1,-0.094,-0.004,0.063,-0.028,0.071,0.285
P-000791,2025-02-01,2,-0.0,-0.1,-0.172,0.124,0.089,0.1,0.171,0.095
P-000791,2025-03-01,3,-0.0,0.2,-0.043,-0.169,0.066,-0.05,0.13,0.225
P-000791,2025-04-01,4,-0.0,-0.1,0.271,0.101,0.074,0.165,-0.143,0.212
P-000791,2025-05-01,5,-0.0,0.2,-0.092,0.174,0.051,0.161,0.086,0.338
P-000791,2025-06-01,6,-0.0,-0.1,-0.295,-0.131,0.075,-0.034,-0.135,0.224
P-000791,2025-07-01,7,-0.004,0.2,-0.056,-0.06,0.03,0.018,-0.024,0.201
P-000791,2025-08-01,8,-0.042,-0.1,0.466,0.029,0.056,-0.018,0.057,0.055
P-000791,2025-09-01,9,-0.004,-0.1,0.262,0.079,0.049,0.014,0.073,0.153
P-000791,2025-10-01,10,-0.0,0.2,-0.191,-0.147,0.12,-0.069,0.203,0.276
P-000791,2025-11-01,11,-0.116,-0.1,0.094,0.195,0.086,0.052,0.097,0.12
P-000791,2025-12-01,12,-0.004,-0.1,-0.016,0.125,0.109,0.101,0.163,0.01
P-000792,2025-01-01,1,-0.0,0.2,-0.135,0.15,0.041,-0.08,0.07,0.042
P-000792,2025-02-01,2,-0.049,-0.1,0.021,-0.065,0.083,-0.007,0.118,0.039
P-000792,2025-03-01,3,-0.025,0.2,0.027,-0.066,0.043,0.015,0.057,0.043
P-000792,2025-04-01,4,-0.11,-0.1,1.549,-0.237,0.363,-0.178,0.521,-1.0
P-000792,2025-05-01,5,-0.0,-0.1,-0.054,-0.174,0.383,-0.002,0.736,-0.797
P-000792,2025-06-01,6,-0.102,-0.1,0.181,0.237,0.45,0.132,0.878,-0.908
P-000792,2025-07-01,7,-0.029,-0.1,-0.023,-0.198,0.349,-0.139,0.685,-0.927
P-000792,2025-08-01,8,-0.0,0.2,-0.108,0.241,0.376,0.008,0.698,-0.811
P-000792,2025-09-01,9,-0.0,-0.1,-0.51,0.368,0.172,0.191,0.186,0.045
P-000792,2025-10-01,10,-0.061,0.2,-0.078,0.019,0.132,-0.074,0.212,-0.004
P-000792,2025-11-01,11,-0.0,-0.1,-0.114,0.121,0.072,0.106,-0.111,-0.003
P-000792,2025-12-01,12,-0.045,0.2,0.169,-0.181,0.02,0.01,0.023,-0.029
P-000793,2025-01-01,1,-0.007,-0.1,-0.124,-0.046,0.042,0.042,0.056,-0.008
P-000793,2025-02-01,2,-0.0,0.2,-0.068,-0.027,0.012,-0.008,-0.001,0.041
P-000793,2025-03-01,3,-0.0,-0.1,0.12,0.279,0.039,0.088,0.05,0.024
P-000793,2025-04-01,4,-0.0,-0.1,1.506,-0.466,0.427,-0.251,0.646,-0.929
P-000793,2025-05-01,5,-0.062,-0.1,0.038,0.083,0.389,0.084,0.768,-1.0
P-000793,2025-06-01,6,-0.0,-0.1,0.02,-0.029,0.279,0.0,0.539,-0.915
P-000793,2025-07-01,7,-0.0,0.2,-0.213,0.305,0.309,0.083,0.579,-0.72
P-000793,2025-08-01,8,-0.06,-0.1,0.197,-0.165,0.369,-0.1,0.678,-0.836
P-000793,2025-09-01,9,-0.0,-0.1,-0.593,0.291,0.117,0.182,-0.044,-0.024
P-000793,2025-10-01,10,-0.038,0.2,-0.017,-0.14,0.1,-0.088,0.183,-0.004
P-000793,2025-11-01,11,-0.0,-0.1,0.094,0.197,0.123,0.069,0.218,-0.021
P-000793,2025-12-01,12,-0.032,0.2,-0.139,-0.023,0.032,-0.013,0.027,0.028
P-000794,2025-01-01,1,-0.017,0.2,-0.222,0.004,0.015,0.017,0.006,0.021
P-000794,2025-02-01,2,-0.022,-0.1,0.18,0.137,0.078,0.095,0.129,0.08
P-000794,2025-03-01,3,-0.0,0.2,-0.293,-0.055,0.111,-0.023,0.139,0.035
P-000794,2025-04-01,4,-0.062,-0.1,2.333,-0.105,0.419,-0.068,0.607,-0.846
P-000794,2025-05-01,5,-0.038,-0.1,0.099,-0.266,0.361,-0.107,0.688,-1.0
P-000794,2025-06-01,6,-0.0,-0.1,-0.076,0.099,0.317,0.135,0.631,-0.782
P-000794,2025-07-01,7,-0.0,-0.1,-0.034,-0.127,0.298,0.007,0.533,-1.0
P-000794,2025-08-01,8,-0.0,-0.1,0.076,0.237,0.405,0.068,0.767,-0.81
P-000794,2025-09-01,9,-0.0,0.2,-0.656,0.158,0.101,0.07,-0.082,0.059
P-000794,2025-10-01,10,-0.0,-0.1,0.103,-0.051,0.055,-0.079,0.082,0.055
P-000794,2025-11-01,11,-0.017,-0.1,-0.195,0.062,0.017,0.045,0.023,0.083
P-000794,2025-12-01,12,-0.051,0.2,0.322,0.085,0.006,0.014,-0.002,0.041
P-000795,2025-01-01,1,-0.019,-0.1,-0.241,0.002,0.023,-0.093,-0.039,0.071
P-000795,2025-02-01,2,-0.048,0.2,0.188,-0.035,0.069,0.063,0.1,0.157
P-000795,2025-03-01,3,-0.105,-0.1,-0.063,0.294,0.073,0.169,-0.143,0.162
P-000795,2025-04-01,4,-0.026,-0.1,-0.167,0.0,0.082,0.002,-0.143,0.119
P-000795,2025-05-01,5,-0.125,0.2,0.131,-0.191,0.036,-0.005,-0.057,0.138
P-000795,2025-06-01,6,-0.011,-0.1,-0.005,0.198,0.072,0.04,0.099,0.137
P-000795,2025-07-01,7,-0.0,0.2,0.207,0.029,0.025,0.029,-0.026,0.087
P-000795,2025-08-01,8,-0.0,-0.1,-0.351,-0.158,0.092,-0.015,-0.13,0.271
P-000795,2025-09-01,9,-0.061,0.2,0.204,0.19,0.031,0.047,-0.02,0.167
P-000795,2025-10-01,10,-0.002,-0.1,0.213,-0.047,0.012,0.02,0.021,0.174
P-000795,2025-11-01,11,-0.054,-0.1,-0.242,0.05,0.028,0.062,-0.046,0.172
P-000795,2025-12-01,12,-0.0,0.2,0.334,-0.084,0.041,-0.112,0.081,0.078
P-000796,2025-01-01,1,-0.0,-0.1,-0.458,-0.006,0.044,-0.062,-0.053,0.235
P-000796,2025-02-01,2,-0.183,0.2,3.806,-0.42,0.402,-0.349,0.464,-0.841
P-000796,2025-03-01,3,-0.025,-0.1,-0.173,0.287,0.312,0.116,0.579,-0.794
P-000796,2025-04-01,4,-0.035,0.2,0.167,-0.156,0.394,-0.056,0.781,-0.839
P-000796,2025-05-01,5,-0.03,-0.1,-0.07,-0.013,0.274,-0.057,0.536,-0.861
P-000796,2025-06-01,6,-0.0,0.2,-0.929,0.777,0.305,0.41,-0.143,0.778
P-000796,2025-07-01,7,-0.168,-0.1,1.728,0.045,0.257,-0.038,-0.094,0.238
P-000796,2025-08-01,8,-0.0,0.2,0.142,-0.147,0.053,-0.013,-0.061,0.236
P-000796,2025-09-01,9,-0.021,-0.1,0.004,0.11,0.047,-0.12,-0.06,0.253
P-000796,2025-10-01,10,-0.037,-0.1,-0.174,-0.06,0.051,0.018,-0.101,0.242
P-000796,2025-11-01,11,-0.0,-0.1,-0.083,0.112,0.064,0.015,-0.127,0.272
P-000796,2025-12-01,12,-0.0,-0.1,0.218,0.036,0.067,-0.08,-0.108,0.236
P-000797,2025-01-01,1,-0.0,-0.1,-0.5,0.016,0.056,0.098,-0.097,0.251
P-000797,2025-02-01,2,-0.033,0.2,3.423,-0.402,0.341,-0.273,0.449,-0.882
P-000797,2025-03-01,3,-0.0,-0.1,0.139,0.1,0.372,-0.001,0.712,-0.867
P-000797,2025-04-01,4,-0.0,0.2,-0.095,-0.328,0.393,-0.034,0.772,-0.803
P-000797,2025-05-01,5,-0.0,-0.1,0.089,0.683,0.38,0.294,0.739,-0.855
P-000797,2025-06-01,6,-0.0,0.2,-0.933,0.514,0.296,0.276,-0.143,0.778
P-000797,2025-07-01,7,-0.038,-0.1,1.423,-0.111,0.235,-0.065,-0.087,0.234
P-000797,2025-08-01,8,-0.049,-0.1,0.201,0.07,0.036,0.013,-0.053,0.239
P-000797,2025-09-01,9,-0.011,0.2,0.299,0.057,0.023,0.069,0.003,0.245
P-000797,2025-10-01,10,-0.0,-0.1,-0.083,-0.026,0.076,-0.048,0.086,0.242
P-000797,2025-11-01,11,-0.0,-0.1,-0.361,-0.089,0.046,-0.082,-0.085,0.264
P-000797,2025-12-01,12,-0.033,-0.1,0.286,0.029,0.053,-0.026,-0.083,0.232
P-000798,2025-01-01,1,-0.0,-0.1,-0.207,0.039,0.068,-0.041,0.108,0.076
P-000798,2025-02-01,2,-0.0,-0.1,0.075,-0.07,0.062,-0.006,0.106,-0.007
P-000798,2025-03-01,3,-0.0,0.2,0.021,0.004,0.099,0.002,0.19,0.036
P-000798,2025-04-01,4,-0.095,-0.1,2.173,-0.292,0.489,-0.208,0.643,-0.904
P-000798,2025-05-01,5,-0.0,-0.1,-0.135,0.136,0.244,0.073,0.425,-0.899
P-000798,2025-06-01,6,-0.0,-0.1,-0.085,0.187,0.266,0.059,0.503,-0.953
P-000798,2025-07-01,7,-0.0,-0.1,0.021,0.001,0.293,-0.01,0.568,-0.849
P-000798,2025-08-01,8,-0.059,-0.1,0.019,-0.065,0.394,0.039,0.756,-0.855
P-000798,2025-09-01,9,-0.002,0.2,-0.663,0.166,0.08,0.056,-0.014,0.026
P-000798,2025-10-01,10,-0.0,-0.1,0.233,0.105,0.059,-0.021,0.097,-0.011
P-000798,2025-11-01,11,-0.0,-0.1,-0.01,-0.084,0.035,0.004,0.041,0.024
P-000798,2025-12-01,12,-0.006,-0.1,0.192,0.128,0.055,-0.025,0.085,-0.057
P-000799,2025-01-01,1,-0.014,-0.1,-0.392,-0.066,0.044,-0.054,-0.073,0.098
P-000799,2025-02-01,2,-0.0,-0.1,0.121,-0.069,0.013,0.081,0.012,0.098
P-000799,2025-03-01,3,-0.146,-0.1,2.796,-0.431,0.493,-0.274,0.713,-0.922
P-000799,2025-04-01,4,-0.063,0.2,0.018,-0.211,0.338,-0.082,0.671,-0.946
P-000799,2025-05-01,5,-0.042,-0.1,-0.018,-0.277,0.318,-0.112,0.626,-0.895
P-000799,2025-06-01,6,-0.044,-0.1,0.083,1.264,0.311,0.443,0.61,-0.97
P-000799,2025-07-01,7,-0.0,-0.1,-0.107,0.039,0.451,0.014,0.859,-0.946
P-000799,2025-08-01,8,-0.021,-0.1,0.03,-0.153,0.355,-0.091,0.694,-0.915
P-000799,2025-09-01,9,-0.0,-0.1,-0.008,-0.154,0.411,-0.017,0.801,-0.875
P-000799,2025-10-01,10,-0.0,-0.1,-0.693,0.961,0.121,0.397,-0.024,0.05
P-000799,2025-11-01,11,-0.0,-0.1,-0.051,-0.153,0.026,-0.147,-0.036,0.07
P-000799,2025-12-01,12,-0.115,-0.1,0.218,0.01,0.078,-0.058,0.126,0.066
P-000800,2025-01-01,1,-0.0,-0.1,-0.438,0.039,0.039,-0.04,0.047,0.259
P-000800,2025-02-01,2,-0.096,-0.1,3.116,-0.244,0.425,-0.182,0.629,-0.911
P-000800,2025-03-01,3,-0.055,-0.1,0.135,-0.183,0.474,-0.089,0.893,-0.855
P-000800,2025-04-01,4,-0.0,-0.1,-0.136,-0.004,0.283,0.001,0.536,-0.822
P-000800,2025-05-01,5,-0.08,-0.1,0.014,0.081,0.333,0.044,0.66,-0.846
P-000800,2025-06-01,6,-0.0,0.2,-0.928,0.622,0.3,0.364,-0.143,0.778
P-000800,2025-07-01,7,-0.196,-0.1,2.408,0.021,0.274,-0.117,-0.019,0.248
P-000800,2025-08-01,8,-0.001,0.2,0.124,-0.026,0.04,0.021,-0.033,0.234
P-000800,2025-09-01,9,-0.0,-0.1,-0.259,-0.016,0.061,-0.066,-0.057,0.221
P-000800,2025-10-01,10,-0.066,-0.1,0.031,-0.041,0.078,-0.027,-0.094,0.22
P-000800,2025-11-01,11,-0.0,0.2,-0.157,-0.047,0.043,0.034,-0.071,0.257
P-000800,2025-12-01,12,-0.0,-0.1,-0.247,0.165,0.094,0.126,-0.143,0.263
P-000801,2025-01-01,1,-0.127,0.2,-0.225,-0.008,0.074,-0.0,0.09,0.111
P-000801,2025-02-01,2,-0.0,-0.1,0.341,0.032,0.026,0.022,-0.037,0.069
P-000801,2025-03-01,3,-0.085,-0.1,1.441,-0.559,0.439,-0.291,0.598,-0.837
P-000801,2025-04-01,4,-0.0,-0.1,0.242,0.297,0.369,0.114,0.695,-0.927
P-000801,2025-05-01,5,-0.026,-0.1,-0.143,0.451,0.349,0.193,0.646,-0.9
P-000801,2025-06-01,6,-0.0,-0.1,0.061,-0.164,0.377,-0.027,0.733,-0.921
P-000801,2025-07-01,7,-0.0,-0.1,0.03,0.132,0.351,0.032,0.697,-0.875
P-000801,2025-08-01,8,-0.0,-0.1,-0.128,-0.186,0.389,-0.135,0.761,-0.912
P-000801,2025-09-01,9,-0.0,-0.1,0.0,-0.241,0.362,-0.105,0.719,-0.894
P-000801,2025-10-01,10,-0.0,0.2,-0.627,1.154,0.153,0.5,0.109,0.077
P-000801,2025-11-01,11,-0.044,-0.1,-0.157,-0.213,0.119,-0.026,0.182,0.076
P-000801,2025-12-01,12,-0.0,0.2,0.028,0.279,0.033,0.06,0.031,0.104
P-000802,2025-01-01,1,-0.0,0.2,-0.347,0.044,0.035,0.005,-0.058,0.09
P-000802,2025-02-01,2,-0.016,-0.1,-0.076,-0.037,0.052,0.021,-0.072,0.15
P-000802,2025-03-01,3,-0.0,-0.1,0.252,0.029,0.054,-0.079,0.057,0.242
P-000802,2025-04-01,4,-0.02,0.2,-0.309,-0.049,0.067,0.053,-0.117,0.146
P-000802,2025-05-01,5,-0.0,-0.1,0.315,-0.159,0.057,-0.013,0.108,0.069
