personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000878,2025-10-01,10,-0.0,-0.1,0.078,-0.076,0.096,0.127,-0.14,0.223
P-000878,2025-11-01,11,-0.069,-0.1,0.173,0.02,0.14,-0.013,-0.086,0.137
P-000878,2025-12-01,12,-0.029,-0.1,-0.055,-0.017,0.113,-0.049,0.005,0.152
P-000879,2025-01-01,1,-0.001,-0.1,-0.154,-0.173,0.09,-0.028,-0.113,0.098
P-000879,2025-02-01,2,-0.171,-0.1,2.026,0.016,0.568,-0.181,0.716,-0.627
P-000879,2025-03-01,3,-0.0,-0.1,-0.018,-0.086,0.318,0.079,0.615,-0.426
P-000879,2025-04-01,4,-0.06,-0.1,0.124,-0.087,0.364,0.068,0.678,-0.617
P-000879,2025-05-01,5,-0.116,0.2,0.018,0.052,0.571,-0.021,1.031,-0.715
P-000879,2025-06-01,6,-0.0,0.2,-0.806,0.377,0.146,0.182,-0.072,0.137
P-000879,2025-07-01,7,-0.0,-0.1,-0.013,-0.027,0.1,-0.033,-0.154,0.278
P-000879,2025-08-01,8,-0.033,-0.1,-0.074,-0.153,0.092,0.175,-0.023,0.14
P-000879,2025-09-01,9,-0.0,0.2,0.651,0.271,0.164,-0.081,-0.064,0.079
P-000879,2025-10-01,10,-0.071,-0.1,0.038,-0.313,0.138,-0.039,0.019,0.019
P-000879,2025-11-01,11,-0.0,0.2,-0.274,0.35,0.024,0.087,0.017,0.227
P-000879,2025-12-01,12,-0.094,-0.1,0.453,0.177,0.074,0.12,-0.029,0.243
P-000880,2025-01-01,1,-0.211,-0.1,-0.183,-0.209,0.007,-0.052,-0.004,0.165
P-000880,2025-02-01,2,-0.015,-0.1,0.271,0.211,0.106,-0.035,-0.052,0.02
P-000880,2025-03-01,3,-0.096,-0.1,-0.613,0.12,0.224,0.015,0.138,0.224
P-000880,2025-04-01,4,-0.178,-0.1,6.686,-0.305,0.717,-0.135,0.923,-0.572
P-000880,2025-05-01,5,-0.0,-0.1,-0.107,-0.142,0.516,-0.038,1.054,-0.481
P-000880,2025-06-01,6,-0.002,-0.1,-0.044,0.094,0.328,0.119,0.637,-0.516
P-000880,2025-07-01,7,-0.128,-0.1,0.094,0.097,0.429,0.018,0.7,-0.441
P-000880,2025-08-01,8,-0.0,-0.1,-0.083,0.089,0.437,-0.047,0.801,-0.51
P-000880,2025-09-01,9,-0.027,-0.1,0.065,-0.28,0.408,-0.227,0.967,-0.611
P-000880,2025-10-01,10,-0.0,-0.1,0.162,-0.27,0.451,-0.042,0.869,-0.553
P-000880,2025-11-01,11,-0.019,0.2,-0.167,0.392,0.399,-0.062,0.702,-0.715
P-000880,2025-12-01,12,-0.0,-0.1,-0.754,0.426,0.144,0.214,0.01,0.239
P-000881,2025-01-01,1,-0.005,0.2,-0.403,0.108,0.075,-0.044,0.059,0.22
P-000881,2025-02-01,2,-0.047,-0.1,0.296,-0.143,0.18,-0.116,-0.211,-0.007
P-000881,2025-03-01,3,-0.0,0.2,0.024,0.136,0.164,-0.077,-0.006,0.217
P-000881,2025-04-01,4,-0.123,-0.1,2.291,-0.45,0.401,-0.191,0.615,-0.363
P-000881,2025-05-01,5,-0.0,-0.1,0.047,0.465,0.296,0.221,0.634,-0.633
P-000881,2025-06-01,6,-0.0,-0.1,-0.012,-0.039,0.315,-0.041,0.609,-0.518
P-000881,2025-07-01,7,-0.118,-0.1,-0.182,-0.038,0.462,-0.179,0.786,-0.642
P-000881,2025-08-01,8,-0.118,-0.1,0.085,0.087,0.456,0.037,0.731,-0.275
P-000881,2025-09-01,9,-0.0,-0.1,-0.699,0.009,0.212,0.066,-0.103,0.048
P-000881,2025-10-01,10,-0.0,0.2,0.281,-0.073,0.142,-0.054,-0.08,0.317
P-000881,2025-11-01,11,-0.0,-0.1,-0.188,0.089,0.208,-0.039,-0.115,0.298
P-000881,2025-12-01,12,-0.082,0.2,0.231,-0.118,0.125,0.039,0.153,0.064
P-000882,2025-01-01,1,-0.0,0.2,-0.491,-0.073,0.127,-0.101,-0.015,0.232
P-000882,2025-02-01,2,-0.043,-0.1,-0.253,0.16,0.03,-0.004,0.048,0.218
P-000882,2025-03-01,3,-0.0,-0.1,0.822,0.086,0.076,-0.088,-0.09,0.26
P-000882,2025-04-01,4,-0.0,-0.1,0.135,-0.139,0.067,-0.117,0.101,0.259
P-000882,2025-05-01,5,-0.057,0.2,-0.347,0.04,0.096,0.207,-0.152,0.089
P-000882,2025-06-01,6,-0.139,-0.1,3.185,-0.146,0.519,-0.068,0.623,-0.337
P-000882,2025-07-01,7,-0.0,-0.1,0.434,-0.377,0.365,-0.233,0.689,-0.443
P-000882,2025-08-01,8,-0.083,0.2,-0.796,0.912,0.167,0.429,0.024,0.352
P-000882,2025-09-01,9,-0.0,-0.1,0.368,-0.385,0.114,-0.15,-0.149,0.113
P-000882,2025-10-01,10,-0.0,0.2,-0.149,0.749,0.055,0.054,0.06,0.145
P-000882,2025-11-01,11,-0.0,-0.1,-0.071,-0.196,0.096,-0.048,-0.101,0.305
P-000882,2025-12-01,12,-0.065,-0.1,0.248,0.106,0.142,-0.013,-0.157,0.102
P-000883,2025-01-01,1,-0.094,-0.1,-0.0,0.094,0.037,-0.007,0.045,-0.02
P-000883,2025-02-01,2,-0.0,-0.1,-0.161,-0.173,0.112,0.049,-0.073,0.206
P-000883,2025-03-01,3,-0.108,-0.1,-0.228,0.193,0.094,0.167,-0.153,0.306
P-000883,2025-04-01,4,-0.0,0.2,1.761,-0.189,0.275,-0.078,0.445,-0.223
P-000883,2025-05-01,5,-0.0,-0.1,0.091,0.196,0.236,0.04,0.417,-0.453
P-000883,2025-06-01,6,-0.0,-0.1,-0.72,-0.06,0.107,-0.03,-0.021,0.303
P-000883,2025-07-01,7,-0.0,0.2,0.49,-0.284,0.065,-0.001,-0.025,0.252
P-000883,2025-08-01,8,-0.0,-0.1,-0.368,0.254,0.186,0.124,-0.064,0.28
P-000883,2025-09-01,9,-0.032,0.2,0.211,0.042,0.141,-0.038,0.098,0.235
P-000883,2025-10-01,10,-0.0,-0.1,0.258,-0.193,0.027,-0.073,0.045,0.28
P-000883,2025-11-01,11,-0.0,0.2,-0.253,0.469,0.131,0.173,0.044,0.184
P-000883,2025-12-01,12,-0.057,-0.1,0.143,-0.063,0.089,0.14,0.077,0.029
P-000884,2025-01-01,1,-0.0,-0.1,-0.297,-0.016,0.063,0.002,0.01,0.171
P-000884,2025-02-01,2,-0.056,-0.1,-0.051,0.125,0.179,-0.001,0.073,0.104
P-000884,2025-03-01,3,-0.084,-0.1,2.541,-0.231,0.509,-0.329,0.667,-0.507
P-000884,2025-04-01,4,-0.0,-0.1,0.215,-0.091,0.397,0.126,0.84,-0.533
P-000884,2025-05-01,5,-0.071,-0.1,0.001,-0.135,0.34,-0.002,0.8,-0.3
P-000884,2025-06-01,6,-0.001,-0.1,-0.086,-0.297,0.417,0.188,0.708,-0.248
P-000884,2025-07-01,7,-0.001,0.2,-0.136,0.577,0.406,0.208,0.934,-0.409
P-000884,2025-08-01,8,-0.027,-0.1,0.282,-0.256,0.522,-0.005,1.03,-0.583
P-000884,2025-09-01,9,-0.0,-0.1,-0.214,0.446,0.37,0.257,0.56,-0.53
P-000884,2025-10-01,10,-0.0,0.2,-0.618,0.158,0.104,0.189,-0.016,0.14
P-000884,2025-11-01,11,-0.0,-0.1,-0.332,-0.003,0.047,-0.135,0.024,0.062
P-000884,2025-12-01,12,-0.005,0.2,-0.029,-0.036,0.136,0.022,0.001,0.262
P-000885,2025-01-01,1,-0.0,-0.1,-0.245,-0.106,0.099,-0.141,-0.025,0.198
P-000885,2025-02-01,2,-0.087,0.2,-0.194,0.166,0.181,0.122,-0.138,0.35
P-000885,2025-03-01,3,-0.049,-0.1,0.308,0.098,0.169,0.023,-0.136,0.048
P-000885,2025-04-01,4,-0.01,-0.1,-0.078,-0.151,0.1,0.267,0.038,0.214
P-000885,2025-05-01,5,-0.042,-0.1,2.202,-0.081,0.539,-0.077,0.726,-0.551
P-000885,2025-06-01,6,-0.014,-0.1,-0.712,0.042,0.19,0.068,0.016,0.302
P-000885,2025-07-01,7,-0.0,-0.1,0.191,0.131,0.123,0.049,0.144,0.186
P-000885,2025-08-01,8,-0.0,-0.1,0.129,-0.226,0.148,-0.149,-0.043,0.213
P-000885,2025-09-01,9,-0.0,0.2,-0.286,0.167,0.139,0.003,-0.097,0.012
P-000885,2025-10-01,10,-0.0,-0.1,-0.257,0.065,0.084,0.069,-0.022,0.209
P-000885,2025-11-01,11,-0.0,0.2,0.897,-0.028,0.133,0.018,0.14,0.25
P-000885,2025-12-01,12,-0.0,-0.1,-0.404,-0.049,0.064,-0.113,-0.01,0.243
P-000886,2025-01-01,1,-0.07,0.2,-0.336,0.1,0.173,-0.027,0.079,0.297
P-000886,2025-02-01,2,-0.0,-0.1,-0.329,-0.109,0.069,-0.043,0.016,0.312
P-000886,2025-03-01,3,-0.078,0.2,0.427,-0.204,0.169,0.033,-0.099,0.136
P-000886,2025-04-01,4,-0.13,-0.1,2.832,0.065,0.453,0.032,0.506,-0.616
P-000886,2025-05-01,5,-0.0,-0.1,-0.626,-0.025,0.182,-0.035,0.002,0.175
P-000886,2025-06-01,6,-0.0,0.2,-0.359,0.262,0.102,0.039,-0.057,0.335
P-000886,2025-07-01,7,-0.16,-0.1,0.187,-0.127,0.106,0.05,-0.026,0.02
P-000886,2025-08-01,8,-0.045,-0.1,-0.223,0.156,0.174,-0.024,0.074,0.317
P-000886,2025-09-01,9,-0.0,0.2,-0.2,-0.024,0.134,-0.391,-0.131,0.165
P-000886,2025-10-01,10,-0.0,-0.1,1.251,-0.198,0.196,-0.057,-0.114,0.132
P-000886,2025-11-01,11,-0.0,0.2,-0.283,0.017,0.206,-0.123,-0.142,0.233
P-000886,2025-12-01,12,-0.093,-0.1,0.015,0.181,0.145,0.104,0.079,0.227
P-000887,2025-01-01,1,-0.21,-0.1,-0.259,0.053,0.152,-0.05,-0.037,0.3
P-000887,2025-02-01,2,-0.131,-0.1,2.8,-0.147,0.533,-0.129,0.759,-0.591
P-000887,2025-03-01,3,-0.0,-0.1,0.001,-0.347,0.405,-0.142,0.679,-0.488
P-000887,2025-04-01,4,-0.0,-0.1,0.05,-0.206,0.523,-0.043,0.931,-0.686
P-000887,2025-05-01,5,-0.0,-0.1,0.103,-0.247,0.471,0.002,0.834,-0.514
P-000887,2025-06-01,6,-0.0,0.2,-0.754,0.724,0.14,0.318,-0.028,0.243
P-000887,2025-07-01,7,-0.0,-0.1,-0.184,0.433,0.1,0.07,0.036,0.29
P-000887,2025-08-01,8,-0.083,-0.1,0.278,0.245,0.177,0.214,-0.103,0.213
P-000887,2025-09-01,9,-0.0,0.2,-0.114,-0.107,0.107,0.104,-0.054,0.15
P-000887,2025-10-01,10,-0.121,-0.1,-0.378,0.032,0.071,-0.079,-0.012,0.149
P-000887,2025-11-01,11,-0.073,-0.1,0.556,0.069,0.223,-0.085,0.242,0.291
P-000887,2025-12-01,12,-0.0,-0.1,-0.263,0.028,0.07,0.022,0.059,0.213
P-000888,2025-01-01,1,-0.0,0.2,-0.359,0.143,0.123,0.017,-0.024,0.133
P-000888,2025-02-01,2,-0.06,-0.1,0.49,-0.379,0.118,-0.29,0.001,0.166
P-000888,2025-03-01,3,-0.0,0.2,-0.039,0.33,0.153,-0.04,-0.016,0.177
P-000888,2025-04-01,4,-0.0,-0.1,0.854,-0.052,0.299,0.07,0.352,-0.455
P-000888,2025-05-01,5,-0.0,-0.1,-0.523,-0.09,0.185,-0.038,-0.105,0.068
P-000888,2025-06-01,6,-0.096,0.2,-0.325,-0.053,0.081,-0.12,-0.042,0.154
P-000888,2025-07-01,7,-0.001,-0.1,0.201,0.116,0.079,-0.005,0.054,0.122
P-000888,2025-08-01,8,-0.133,0.2,-0.002,0.286,0.21,-0.071,-0.128,0.397
P-000888,2025-09-01,9,-0.0,-0.1,0.093,-0.114,0.187,0.309,-0.083,-0.021
P-000888,2025-10-01,10,-0.053,-0.1,-0.143,-0.136,0.201,-0.072,0.129,0.197
P-000888,2025-11-01,11,-0.123,0.2,0.18,0.075,0.139,0.25,0.133,0.217
P-000888,2025-12-01,12,-0.0,-0.1,-0.148,0.05,0.226,0.091,-0.183,0.261
P-000889,2025-01-01,1,-0.053,-0.1,-0.311,-0.157,0.079,0.103,-0.075,0.278
P-000889,2025-02-01,2,-0.022,0.2,-0.15,0.282,0.167,0.091,-0.037,0.232
P-000889,2025-03-01,3,-0.0,-0.1,0.094,-0.133,0.084,0.184,-0.03,0.223
P-000889,2025-04-01,4,-0.061,-0.1,2.065,-0.196,0.307,-0.154,0.393,-0.489
P-000889,2025-05-01,5,-0.0,0.2,-0.776,0.425,0.118,0.281,0.03,0.348
P-000889,2025-06-01,6,-0.014,-0.1,0.577,0.148,0.074,0.032,-0.08,-0.018
P-000889,2025-07-01,7,-0.0,0.2,-0.045,-0.178,0.031,0.001,-0.01,0.248
P-000889,2025-08-01,8,-0.018,-0.1,-0.239,0.0,0.151,0.079,0.187,0.112
P-000889,2025-09-01,9,-0.049,0.2,0.863,0.013,0.117,0.054,-0.108,0.209
P-000889,2025-10-01,10,-0.0,-0.1,-0.02,-0.018,0.116,-0.07,0.078,0.119
P-000889,2025-11-01,11,-0.054,-0.1,-0.177,-0.264,0.083,-0.192,-0.031,0.205
P-000889,2025-12-01,12,-0.0,-0.1,-0.431,0.284,0.198,-0.092,0.067,0.173
P-000890,2025-01-01,1,-0.013,0.2,-0.225,-0.075,0.141,-0.104,-0.105,0.153
P-000890,2025-02-01,2,-0.116,-0.1,0.189,0.095,0.043,0.178,0.022,0.152
P-000890,2025-03-01,3,-0.074,-0.1,-0.255,-0.021,0.055,0.015,0.052,0.218
P-000890,2025-04-01,4,-0.029,-0.1,2.667,-0.024,0.367,-0.152,0.521,-0.519
P-000890,2025-05-01,5,-0.034,-0.1,0.249,-0.233,0.564,-0.046,0.976,-0.523
P-000890,2025-06-01,6,-0.048,-0.1,-0.115,-0.096,0.287,0.036,0.626,-0.442
P-000890,2025-07-01,7,-0.0,-0.1,-0.168,0.233,0.414,0.21,0.804,-0.505
P-000890,2025-08-01,8,-0.097,-0.1,0.396,-0.246,0.548,-0.135,1.04,-0.624
P-000890,2025-09-01,9,-0.0,-0.1,-0.847,0.634,0.199,0.185,-0.03,0.2
P-000890,2025-10-01,10,-0.063,0.2,0.56,-0.13,0.123,-0.156,0.063,0.165
P-000890,2025-11-01,11,-0.0,-0.1,0.243,0.149,0.155,-0.093,0.163,0.113
P-000890,2025-12-01,12,-0.001,-0.1,-0.235,-0.1,0.118,-0.044,-0.171,0.112
P-000891,2025-01-01,1,-0.091,-0.1,-0.488,0.041,0.173,-0.188,-0.064,0.234
P-000891,2025-02-01,2,-0.0,-0.1,0.334,-0.106,0.105,-0.093,-0.038,0.188
P-000891,2025-03-01,3,-0.0,-0.1,0.137,0.161,0.107,0.137,0.016,0.19
P-000891,2025-04-01,4,-0.131,-0.1,2.257,-0.237,0.342,-0.177,0.541,-0.677
P-000891,2025-05-01,5,-0.022,-0.1,-0.121,-0.047,0.265,-0.064,0.562,-0.382
P-000891,2025-06-01,6,-0.0,-0.1,0.142,0.032,0.309,-0.128,0.505,-0.689
P-000891,2025-07-01,7,-0.125,-0.1,0.08,-0.384,0.469,-0.005,1.044,-0.401
P-000891,2025-08-01,8,-0.177,-0.1,-0.156,0.3,0.332,0.11,0.652,-0.302
P-000891,2025-09-01,9,-0.0,0.2,-0.706,0.357,0.237,-0.023,0.003,0.214
P-000891,2025-10-01,10,-0.041,-0.1,-0.448,-0.036,0.024,0.042,-0.021,0.167
P-000891,2025-11-01,11,-0.135,-0.1,0.07,-0.306,0.21,-0.01,-0.219,0.339
P-000891,2025-12-01,12,-0.0,-0.1,0.563,0.105,0.196,0.107,-0.2,0.296
P-000892,2025-01-01,1,-0.111,-0.1,-0.402,-0.09,0.069,-0.076,0.009,0.413
P-000892,2025-02-01,2,-0.0,0.2,-0.088,0.142,0.146,-0.02,0.014,0.207
P-000892,2025-03-01,3,-0.013,-0.1,0.239,-0.178,0.122,-0.068,0.181,0.112
P-000892,2025-04-01,4,-0.1,-0.1,1.74,-0.03,0.429,0.039,0.563,-0.511
P-000892,2025-05-01,5,-0.035,0.2,-0.628,0.47,0.164,0.265,-0.175,0.305
P-000892,2025-06-01,6,-0.019,-0.1,-0.183,-0.173,0.187,0.089,-0.097,0.051
P-000892,2025-07-01,7,-0.085,0.2,0.506,-0.137,0.026,-0.002,-0.032,-0.062
P-000892,2025-08-01,8,-0.116,-0.1,-0.124,0.122,0.07,-0.025,0.098,0.154
P-000892,2025-09-01,9,-0.0,0.2,-0.255,0.052,0.149,-0.055,-0.029,0.119
P-000892,2025-10-01,10,-0.0,-0.1,0.035,-0.069,0.14,0.035,-0.065,0.376
P-000892,2025-11-01,11,-0.0,-0.1,-0.181,-0.1,0.045,-0.146,-0.024,0.324
P-000892,2025-12-01,12,-0.063,-0.1,0.96,0.283,0.164,-0.092,-0.111,0.101
P-000893,2025-01-01,1,-0.0,-0.1,0.02,-0.039,0.211,0.003,0.156,0.124
P-000893,2025-02-01,2,-0.245,-0.1,1.7,-0.379,0.566,-0.288,0.84,-0.679
P-000893,2025-03-01,3,-0.0,-0.1,-0.045,0.159,0.381,0.243,0.724,-0.871
P-000893,2025-04-01,4,-0.0,-0.1,-0.11,0.169,0.35,-0.098,0.684,-0.84
P-000893,2025-05-01,5,-0.0,-0.1,-0.051,-0.087,0.266,0.011,0.554,-0.387
P-000893,2025-06-01,6,-0.0,0.2,-0.665,0.195,0.328,0.073,0.198,0.299
P-000893,2025-07-01,7,-0.0,-0.1,-0.319,0.032,0.16,-0.026,-0.091,0.134
P-000893,2025-08-01,8,-0.109,-0.1,0.505,-0.083,0.119,-0.112,-0.069,0.296
P-000893,2025-09-01,9,-0.049,0.2,-0.224,0.074,0.222,-0.103,-0.137,0.186
P-000893,2025-10-01,10,-0.0,-0.1,0.486,0.169,0.124,-0.059,-0.066,0.206
P-000893,2025-11-01,11,-0.147,0.2,-0.174,-0.053,0.188,0.089,-0.155,0.217
P-000893,2025-12-01,12,-0.0,-0.1,-0.348,-0.017,0.101,0.049,-0.146,0.257
P-000894,2025-01-01,1,-0.0,-0.1,-0.519,-0.098,0.108,0.109,0.008,0.03
P-000894,2025-02-01,2,-0.002,-0.1,0.551,0.2,0.139,0.088,0.029,0.369
P-000894,2025-03-01,3,-0.075,-0.1,-0.071,-0.008,0.111,-0.041,-0.07,0.281
P-000894,2025-04-01,4,-0.0,0.2,0.091,-0.257,0.167,-0.089,-0.091,0.218
P-000894,2025-05-01,5,-0.053,-0.1,1.468,0.047,0.176,-0.144,0.206,-0.594
P-000894,2025-06-01,6,-0.0,-0.1,-0.599,0.08,0.123,0.128,-0.109,0.173
P-000894,2025-07-01,7,-0.0,-0.1,-0.105,-0.158,0.182,-0.018,-0.126,0.174
P-000894,2025-08-01,8,-0.035,-0.1,0.402,0.016,0.125,-0.069,-0.156,0.123
P-000894,2025-09-01,9,-0.0,-0.1,-0.347,0.369,0.125,-0.103,0.077,0.307
P-000894,2025-10-01,10,-0.029,-0.1,0.357,-0.196,0.084,-0.045,-0.047,0.248
P-000894,2025-11-01,11,-0.009,-0.1,-0.101,0.232,0.144,0.025,-0.126,0.244
P-000894,2025-12-01,12,-0.0,0.2,-0.053,-0.053,0.218,0.108,-0.122,0.072
P-000895,2025-01-01,1,-0.0,-0.1,-0.214,0.042,0.106,0.071,0.074,0.167
P-000895,2025-02-01,2,-0.078,0.2,-0.328,0.12,0.041,-0.007,0.023,0.139
P-000895,2025-03-01,3,-0.0,-0.1,0.71,-0.186,0.212,0.012,0.202,0.119
P-000895,2025-04-01,4,-0.016,0.2,-0.441,0.007,0.224,0.122,0.184,0.248
P-000895,2025-05-01,5,-0.135,-0.1,3.663,-0.18,0.375,-0.115,0.486,-0.608
P-000895,2025-06-01,6,-0.0,-0.1,-0.748,0.166,0.244,0.096,0.077,0.147
P-000895,2025-07-01,7,-0.0,0.2,0.521,-0.066,0.163,-0.03,0.063,0.147
P-000895,2025-08-01,8,-0.0,-0.1,-0.31,-0.041,0.112,-0.046,0.15,0.235
P-000895,2025-09-01,9,-0.058,0.2,0.113,0.28,0.04,0.072,0.042,0.069
P-000895,2025-10-01,10,-0.05,-0.1,-0.044,-0.01,0.059,0.178,-0.103,0.117
P-000895,2025-11-01,11,-0.0,-0.1,-0.096,-0.087,0.099,0.019,-0.039,0.229
P-000895,2025-12-01,12,-0.0,-0.1,0.258,0.02,0.152,0.099,0.082,0.226
P-000896,2025-01-01,1,-0.08,0.2,-0.092,-0.139,0.097,0.019,-0.126,0.167
P-000896,2025-02-01,2,-0.082,-0.1,-0.341,0.04,0.193,0.133,-0.163,0.173
P-000896,2025-03-01,3,-0.07,-0.1,4.462,-0.421,0.651,-0.179,0.912,-0.752
P-000896,2025-04-01,4,-0.0,-0.1,-0.104,0.465,0.385,0.094,0.944,-0.776
P-000896,2025-05-01,5,-0.106,-0.1,-0.152,0.064,0.282,-0.036,0.616,-0.581
P-000896,2025-06-01,6,-0.0,-0.1,0.303,-0.141,0.511,-0.179,0.905,-0.513
P-000896,2025-07-01,7,-0.052,-0.1,-0.19,-0.059,0.459,0.001,0.84,-0.664
P-000896,2025-08-01,8,-0.041,-0.1,-0.005,0.119,0.412,0.178,0.781,-0.44
P-000896,2025-09-01,9,-0.0,0.2,-0.061,-0.32,0.404,-0.033,0.711,-0.482
P-000896,2025-10-01,10,-0.0,-0.1,-0.809,0.177,0.158,0.189,-0.123,0.246
P-000896,2025-11-01,11,-0.061,-0.1,0.121,-0.014,0.081,0.021,-0.13,0.146
P-000896,2025-12-01,12,-0.017,0.2,0.409,0.506,0.112,0.242,-0.152,0.234
P-000897,2025-01-01,1,-0.155,-0.1,-0.474,-0.029,0.171,-0.056,-0.169,0.38
P-000897,2025-02-01,2,-0.0,-0.1,0.311,-0.099,0.163,-0.0,-0.075,0.119
P-000897,2025-03-01,3,-0.0,-0.1,0.117,-0.001,0.085,0.065,-0.035,0.168
P-000897,2025-04-01,4,-0.118,-0.1,2.663,0.067,0.696,-0.071,1.023,-0.559
P-000897,2025-05-01,5,-0.055,-0.1,0.055,-0.101,0.32,0.041,0.745,-0.655
P-000897,2025-06-01,6,-0.048,-0.1,-0.103,-0.081,0.228,-0.1,0.458,-0.691
P-000897,2025-07-01,7,-0.005,-0.1,0.102,-0.108,0.491,-0.069,0.873,-0.576
P-000897,2025-08-01,8,-0.0,-0.1,-0.05,-0.053,0.444,-0.207,1.028,-0.679
P-000897,2025-09-01,9,-0.0,-0.1,-0.001,-0.341,0.445,0.013,0.803,-0.644
P-000897,2025-10-01,10,-0.0,0.2,0.114,-0.416,0.368,-0.125,0.665,-0.706
P-000897,2025-11-01,11,-0.081,-0.1,-0.119,0.014,0.436,-0.08,0.926,-0.367
P-000897,2025-12-01,12,-0.0,-0.1,-0.754,1.277,0.276,0.245,-0.015,0.253
P-000898,2025-01-01,1,-0.053,0.2,-0.37,-0.028,0.069,0.035,0.058,0.198
P-000898,2025-02-01,2,-0.0,-0.1,0.353,0.05,0.114,0.228,0.084,0.023
P-000898,2025-03-01,3,-0.094,0.2,-0.234,-0.087,0.095,-0.097,-0.182,0.212
P-000898,2025-04-01,4,-0.076,-0.1,2.069,-0.03,0.407,0.024,0.46,-0.578
P-000898,2025-05-01,5,-0.086,0.2,-0.703,-0.087,0.136,-0.014,-0.066,0.087
P-000898,2025-06-01,6,-0.091,-0.1,-0.469,0.28,0.091,-0.077,-0.079,0.136
P-000898,2025-07-01,7,-0.033,-0.1,1.03,-0.224,0.188,-0.059,0.079,0.339
P-000898,2025-08-01,8,-0.0,0.2,-0.497,0.442,0.154,0.252,-0.1,0.196
P-000898,2025-09-01,9,-0.029,-0.1,1.135,-0.053,0.2,-0.071,-0.122,0.072
P-000898,2025-10-01,10,-0.033,-0.1,0.348,-0.112,0.044,-0.142,-0.035,0.149
P-000898,2025-11-01,11,-0.0,0.2,-0.668,0.017,0.086,0.066,0.033,0.238
P-000898,2025-12-01,12,-0.111,-0.1,1.134,-0.07,0.103,-0.061,0.058,0.236
P-000899,2025-01-01,1,-0.038,-0.1,-0.344,-0.029,0.11,0.138,0.053,0.058
P-000899,2025-02-01,2,-0.146,-0.1,0.046,-0.065,0.125,0.059,-0.213,-0.068
P-000899,2025-03-01,3,-0.047,-0.1,0.103,0.069,0.168,0.022,-0.056,0.18
P-000899,2025-04-01,4,-0.03,-0.1,3.225,-0.26,0.511,-0.177,0.743,-0.856
P-000899,2025-05-01,5,-0.165,-0.1,-0.189,0.066,0.521,0.185,1.025,-0.54
P-000899,2025-06-01,6,-0.0,-0.1,0.051,-0.076,0.468,-0.174,0.809,-0.659
P-000899,2025-07-01,7,-0.046,-0.1,-0.028,-0.056,0.479,0.163,0.838,-0.564
P-000899,2025-08-01,8,-0.104,-0.1,-0.01,-0.359,0.288,-0.142,0.654,-0.54
P-000899,2025-09-01,9,-0.0,0.2,-0.705,1.224,0.208,0.384,0.026,0.153
P-000899,2025-10-01,10,-0.034,-0.1,-0.155,-0.201,0.189,0.074,-0.087,0.226
P-000899,2025-11-01,11,-0.0,0.2,0.275,0.283,0.134,-0.048,-0.105,0.121
P-000899,2025-12-01,12,-0.0,-0.1,0.066,-0.201,0.186,-0.05,-0.13,0.082
P-000900,2025-01-01,1,-0.0,0.2,-0.403,-0.03,0.123,0.085,-0.039,0.107
P-000900,2025-02-01,2,-0.097,-0.1,0.306,-0.105,0.084,-0.046,0.002,0.091
P-000900,2025-03-01,3,-0.127,-0.1,2.077,-0.067,0.463,-0.085,0.682,-0.318
P-000900,2025-04-01,4,-0.0,-0.1,0.297,-0.206,0.342,-0.046,0.62,-0.956
P-000900,2025-05-01,5,-0.0,-0.1,-0.21,0.159,0.372,0.136,0.551,-0.628
P-000900,2025-06-01,6,-0.0,-0.1,0.138,-0.045,0.268,0.185,0.492,-0.683
P-000900,2025-07-01,7,-0.05,-0.1,-0.119,0.081,0.376,0.087,0.835,-0.649
P-000900,2025-08-01,8,-0.0,0.2,-0.136,0.133,0.397,0.13,0.793,-0.4
P-000900,2025-09-01,9,-0.0,-0.1,0.334,-0.527,0.417,-0.206,0.703,-0.503
P-000900,2025-10-01,10,-0.0,-0.1,-0.624,0.591,0.267,0.319,0.087,0.185
P-000900,2025-11-01,11,-0.109,0.2,-0.244,0.284,0.161,0.127,0.104,0.085
P-000900,2025-12-01,12,-0.024,-0.1,-0.285,-0.0,0.083,0.194,-0.126,0.214
P-000901,2025-01-01,1,-0.0,-0.1,-0.27,0.135,0.135,-0.084,0.016,-0.055
P-000901,2025-02-01,2,-0.0,-0.1,-0.075,-0.055,0.076,-0.101,-0.107,0.325
P-000901,2025-03-01,3,-0.066,0.2,0.446,-0.183,0.104,-0.088,-0.02,0.399
P-000901,2025-04-01,4,-0.08,-0.1,-0.467,0.095,0.182,-0.027,-0.055,0.342
P-000901,2025-05-01,5,-0.009,0.2,0.116,0.035,0.181,0.011,0.071,0.117
P-000901,2025-06-01,6,-0.0,-0.1,0.145,0.027,0.17,0.036,-0.044,0.11
P-000901,2025-07-01,7,-0.0,-0.1,0.405,-0.04,0.099,-0.129,0.021,-0.008
P-000901,2025-08-01,8,-0.0,-0.1,-0.456,0.037,0.074,-0.11,0.035,-0.001
P-000901,2025-09-01,9,-0.0,-0.1,0.399,-0.094,0.188,0.008,-0.02,0.132
P-000901,2025-10-01,10,-0.121,-0.1,-0.187,0.132,0.106,0.118,-0.125,0.347
P-000901,2025-11-01,11,-0.0,0.2,0.427,-0.116,0.1,-0.135,-0.092,0.142
