personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity,sleep_quality,fatigue_level,work_stress,mood_wellbeing,work_life_balance,job_satisfaction,recovery_quality,self_reported_strain,checkin_completion,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change,is_deployed,dep_duration_days,dep_intensity,dep_hardship,dep_recovery_required,dep_type,dep_location,took_leave,leave_duration_days,leave_type,days_since_prev_leave,original_ref_id,age,gender,department,job_role,job_level,education_level,education_field,marital_status,distance_from_home,business_travel,overtime_eligible,total_working_years,years_in_service,years_in_current_role,years_since_last_promotion,years_with_curr_supervisor,baseline_env_satisfaction,baseline_job_satisfaction,baseline_job_involvement,baseline_work_life_balance,baseline_rel_satisfaction,performance_rating,training_times_last_year,monthly_income,percent_salary_hike,num_prior_organizations,hr_attrition_historical,baseline_available,history_periods_count,duty_hours_personal_mean,duty_hours_personal_std,duty_hours_personal_median,duty_hours_delta_vs_baseline,duty_hours_pct_change_vs_baseline,duty_hours_zscore_vs_baseline,duty_hours_lag1_diff,overtime_hours_personal_mean,overtime_hours_personal_std,overtime_hours_personal_median,overtime_hours_delta_vs_baseline,overtime_hours_pct_change_vs_baseline,overtime_hours_zscore_vs_baseline,overtime_hours_lag1_diff,night_shifts_personal_mean,night_shifts_personal_std,night_shifts_personal_median,night_shifts_delta_vs_baseline,night_shifts_pct_change_vs_baseline,night_shifts_zscore_vs_baseline,night_shifts_lag1_diff,consecutive_duty_days_personal_mean,consecutive_duty_days_personal_std,consecutive_duty_days_personal_median,consecutive_duty_days_delta_vs_baseline,consecutive_duty_days_pct_change_vs_baseline,consecutive_duty_days_zscore_vs_baseline,consecutive_duty_days_lag1_diff,rest_hours_personal_mean,rest_hours_personal_std,rest_hours_personal_median,rest_hours_delta_vs_baseline,rest_hours_pct_change_vs_baseline,rest_hours_zscore_vs_baseline,rest_hours_lag1_diff,workload_score_personal_mean,workload_score_personal_std,workload_score_personal_median,workload_score_delta_vs_baseline,workload_score_pct_change_vs_baseline,workload_score_zscore_vs_baseline,workload_score_lag1_diff,sleep_quality_personal_mean,sleep_quality_personal_std,sleep_quality_personal_median,sleep_quality_delta_vs_baseline,sleep_quality_pct_change_vs_baseline,sleep_quality_zscore_vs_baseline,sleep_quality_lag1_diff,fatigue_level_personal_mean,fatigue_level_personal_std,fatigue_level_personal_median,fatigue_level_delta_vs_baseline,fatigue_level_pct_change_vs_baseline,fatigue_level_zscore_vs_baseline,fatigue_level_lag1_diff,self_reported_strain_personal_mean,self_reported_strain_personal_std,self_reported_strain_personal_median,self_reported_strain_delta_vs_baseline,self_reported_strain_pct_change_vs_baseline,self_reported_strain_zscore_vs_baseline,self_reported_strain_lag1_diff,period_latent_strain_score,period_support_priority,target_support_priority_next_month,target_support_score_next_month,data_completeness
P-000938,2025-03-01,3,208.9,37.7,5,10,46.7,68.3,4,3.68,,,,,,,,,False,-0.049,-0.1,0.022,0.004,0.32,0.068,0.624,-0.852,1,26,4,4,True,High Tempo,Remote/Difficult Terrain,0,0,None,111,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,False,2,194.35,25.39,194.35,14.55,7.49,0.57,-3.4,20.8,22.34,20.8,16.9,81.25,0.76,1.1,2.0,2.83,2.0,3.0,149.99,1.06,1.0,7.0,2.83,7.0,3.0,42.86,1.06,1.0,71.5,34.65,71.5,-24.8,-34.69,-0.72,-0.3,41.5,35.78,41.5,26.8,64.58,0.75,1.5,3.7,1.13,3.7,,,,0.0,2.85,1.2,2.85,,,,0.0,2.5,1.27,2.5,,,,0.0,58.2,ORANGE,ORANGE,61.1,0.62
P-000938,2025-04-01,4,209.7,34.3,7,6,47.7,67.5,4,3.66,2.8,3.7,4.4,2.9,2.1,3.1,2.2,3.0,True,-0.041,-0.1,-0.011,-0.037,0.31,0.012,0.617,-0.828,1,23,4,4,True,High Tempo,Remote/Difficult Terrain,0,0,None,111,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,3,199.2,19.82,208.9,10.5,5.27,0.53,0.8,26.43,18.57,36.6,7.87,29.76,0.42,-3.4,3.0,2.65,4.0,4.0,133.33,1.51,2.0,8.0,2.65,9.0,-2.0,-25.0,-0.76,-4.0,63.23,28.38,47.0,-15.53,-24.57,-0.55,1.0,50.43,29.66,66.8,17.07,33.84,0.58,-0.8,3.7,1.13,3.7,-0.9,-24.32,-0.8,0.0,2.85,1.2,2.85,0.85,29.82,0.71,0.0,2.5,1.27,2.5,0.5,20.0,0.39,0.0,61.1,ORANGE,ORANGE,66.3,1.0
P-000938,2025-05-01,5,223.6,34.6,5,9,47.6,71.6,4,3.81,2.3,4.0,4.3,2.7,2.3,3.2,2.1,4.1,True,-0.069,-0.1,0.06,-0.176,0.364,-0.038,0.661,-0.831,1,24,4,4,True,High Tempo,Remote/Difficult Terrain,0,0,None,111,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,4,201.82,17.01,209.3,21.78,10.79,1.28,13.9,28.4,15.66,35.45,6.2,21.83,0.4,0.3,4.0,2.94,4.5,1.0,25.0,0.34,-2.0,7.5,2.38,7.5,1.5,20.0,0.63,3.0,59.35,24.44,47.35,-11.75,-19.8,-0.48,-0.1,54.7,25.67,67.15,16.9,30.9,0.66,4.1,3.4,0.95,2.9,-1.1,-32.35,-1.15,-0.5,3.13,0.98,3.7,0.87,27.66,0.88,0.3,2.67,0.95,3.0,1.43,53.75,1.52,1.1,66.3,ORANGE,GREEN,16.4,1.0
P-000938,2025-06-01,6,114.9,0.0,0,3,120.0,5.0,1,1.0,5.0,1.2,1.5,4.4,3.9,4.1,4.8,1.7,True,-0.0,0.2,-0.93,1.191,0.314,0.5,-0.143,0.778,0,0,1,1,False,None,Base,1,13,Recovery,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,5,213.62,6.81,211.0,-98.72,-46.21,-4.0,-108.7,35.8,1.63,35.6,-35.8,-100.0,-4.0,-34.6,5.25,1.26,5.0,-5.25,-100.0,-4.0,-5.0,8.5,1.73,9.0,-5.5,-64.71,-3.18,-6.0,47.25,0.5,47.3,72.75,153.97,4.0,72.4,68.55,2.12,67.9,-63.55,-92.71,-4.0,-66.6,2.67,0.5,2.8,2.33,87.5,4.0,2.7,3.8,0.5,3.7,-2.6,-68.42,-4.0,-2.8,3.5,0.56,3.4,-1.8,-51.43,-3.23,-2.4,16.4,GREEN,GREEN,23.7,1.0
P-000938,2025-07-01,7,162.6,7.4,0,4,95.0,11.6,1,1.11,,,,,,,,,False,-0.161,-0.1,1.322,-0.084,0.263,-0.231,-0.112,0.223,0,0,1,1,False,None,Base,0,0,None,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,6,189.27,50.04,209.3,-26.67,-14.09,-0.53,47.7,26.65,17.83,34.45,-19.25,-72.23,-1.08,7.4,4.25,2.99,5.0,-4.25,-100.0,-1.42,0.0,7.0,3.16,7.5,-3.0,-42.86,-0.95,1.0,65.5,36.34,47.65,29.5,45.04,0.81,-25.0,53.1,32.12,67.9,-41.5,-78.15,-1.29,6.6,3.37,1.44,2.8,,,,0.0,2.97,1.54,3.7,,,,0.0,2.93,1.2,3.0,,,,0.0,23.7,GREEN,GREEN,18.4,0.62
P-000938,2025-08-01,8,161.3,4.0,2,4,96.4,13.8,1,1.51,4.7,1.7,1.8,5.0,4.3,3.4,4.0,2.1,True,-0.0,-0.1,0.192,0.028,0.005,0.023,0.003,0.253,0,0,1,1,False,None,Base,0,0,None,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,7,177.7,49.34,186.15,-16.4,-9.23,-0.33,-1.3,19.08,18.01,20.85,-15.08,-79.03,-0.84,-3.4,3.0,3.56,2.5,-1.0,-33.33,-0.28,2.0,5.5,2.65,5.0,-1.5,-27.27,-0.57,0.0,77.58,36.03,71.35,18.83,24.27,0.52,1.4,38.92,35.5,39.55,-25.12,-64.55,-0.71,2.2,3.37,1.44,2.8,1.33,39.6,0.93,0.0,2.97,1.54,3.7,-1.27,-42.7,-0.82,0.0,2.93,1.2,3.0,-0.83,-28.41,-0.69,0.0,18.4,GREEN,GREEN,18.8,1.0
P-000938,2025-09-01,9,168.9,4.9,1,4,96.0,14.7,1,1.28,3.7,2.1,2.3,4.0,4.4,4.7,4.4,1.3,True,-0.0,-0.1,0.062,-0.204,0.055,-0.06,-0.064,0.245,0,0,1,1,False,None,Base,0,0,None,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,8,165.6,44.58,161.95,3.3,1.99,0.07,7.6,11.5,15.69,5.7,-6.6,-57.39,-0.42,0.9,1.75,2.36,1.0,-0.75,-42.85,-0.32,-1.0,5.0,2.71,4.0,-1.0,-20.0,-0.37,0.0,89.75,30.35,95.7,6.25,6.96,0.21,-0.4,25.5,30.96,12.7,-10.8,-42.35,-0.35,0.9,4.0,1.48,4.7,-0.3,-7.5,-0.2,-1.0,2.3,1.49,1.7,-0.2,-8.7,-0.13,0.4,2.63,1.29,2.1,-1.33,-50.63,-1.04,-0.8,18.8,GREEN,GREEN,21.0,1.0
P-000938,2025-10-01,10,171.3,5.7,2,5,95.7,18.9,1,1.53,4.7,1.4,1.2,4.3,4.7,3.8,4.8,1.5,True,-0.035,0.2,0.284,0.256,0.011,0.083,0.008,0.238,0,0,1,1,False,None,Base,1,10,Annual,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,9,151.93,24.91,161.95,19.38,12.75,0.78,2.4,4.08,3.07,4.45,1.62,39.88,0.53,0.8,0.75,0.96,0.5,1.25,166.64,1.31,1.0,3.75,0.5,4.0,1.25,33.33,2.5,1.0,101.85,12.11,96.2,-6.15,-6.04,-0.51,-0.3,11.28,4.38,12.7,7.62,67.63,1.74,4.2,4.47,0.68,4.7,0.23,5.22,0.34,1.0,1.67,0.5,1.7,-0.27,-16.0,-0.53,-0.7,1.7,0.5,1.7,-0.2,-11.76,-0.4,0.2,21.0,GREEN,GREEN,21.8,1.0
P-000938,2025-11-01,11,170.6,10.9,1,6,93.7,20.1,1,1.52,4.3,1.7,1.9,4.2,4.1,4.2,4.8,1.8,True,-0.0,-0.1,0.067,-0.09,0.005,-0.118,0.005,0.192,0,0,1,1,False,None,Base,0,0,None,120,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,10,166.02,4.84,165.75,4.57,2.76,0.95,-0.7,5.5,1.44,5.3,5.4,98.18,3.74,5.2,1.25,0.96,1.5,-0.25,-20.0,-0.26,-1.0,4.25,0.5,4.0,1.75,41.18,3.5,1.0,95.78,0.59,95.85,-2.08,-2.17,-3.51,-2.0,14.75,3.06,14.25,5.35,36.27,1.75,1.2,4.37,0.58,4.7,-0.07,-1.53,-0.12,-0.4,1.73,0.5,1.7,-0.03,-1.92,-0.07,0.3,1.63,0.5,1.5,0.17,10.2,0.33,0.3,21.8,GREEN,GREEN,15.5,1.0
P-000938,2025-12-01,12,164.0,7.3,3,5,95.1,18.0,1,1.22,4.4,1.5,1.8,4.2,3.9,3.9,4.3,1.3,True,-0.0,0.2,-0.106,0.019,0.06,0.105,-0.081,0.224,0,0,1,1,False,None,Base,1,10,Annual,60,RM467,41,Female,Sales,Manager,4,5,Life Sciences,Married,2,Travel_Rarely,No,22,18,16,11,8.0,2,1,3,3,2,3,2,16595,16,7,No,True,11,168.02,4.6,169.75,-4.03,-2.4,-0.88,-6.6,6.38,3.1,5.3,0.92,14.51,0.3,-3.6,1.5,0.58,1.5,1.5,99.99,2.6,2.0,4.75,0.96,4.5,0.25,5.26,0.26,-1.0,95.45,1.2,95.85,-0.35,-0.37,-0.29,1.4,16.88,3.09,16.8,1.12,6.67,0.36,-2.1,4.35,0.5,4.5,0.05,1.15,0.1,0.1,1.72,0.5,1.7,-0.22,-13.04,-0.45,-0.2,1.67,0.5,1.65,-0.37,-22.39,-0.75,-0.5,15.5,GREEN,,,1.0
P-000939,2025-01-01,1,183.9,12.1,2,4,89.8,25.1,2,1.0,,,,,,,,,False,-0.0,-0.1,-0.164,0.0,0.094,0.001,-0.143,0.106,0,0,1,1,False,None,Base,0,0,None,95,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,False,0,188.77,1.0,188.77,-4.87,-2.58,-4.0,0.0,14.69,1.0,14.69,-2.59,-17.64,-2.59,0.0,3.22,1.0,3.22,-1.22,-37.96,-1.22,0.0,5.72,1.0,5.72,-1.72,-30.06,-1.72,0.0,79.68,1.0,79.68,10.12,12.7,4.0,0.0,35.69,1.0,35.69,-10.59,-29.68,-4.0,0.0,3.7,1.0,3.7,,,,0.0,2.41,1.0,2.41,,,,0.0,2.22,1.0,2.22,,,,0.0,24.6,GREEN,GREEN,22.4,0.62
P-000939,2025-02-01,2,189.4,6.1,2,4,93.8,25.3,2,1.61,3.8,1.7,1.5,3.3,4.7,3.9,4.0,2.1,True,-0.068,0.2,0.007,-0.058,0.03,0.045,0.031,0.195,0,0,1,1,False,None,Base,1,9,Annual,95,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,False,1,183.9,1.0,183.9,5.5,2.99,4.0,5.5,12.1,1.0,12.1,-6.0,-49.59,-4.0,-6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,89.8,1.0,89.8,4.0,4.45,4.0,4.0,25.1,1.0,25.1,0.2,0.8,0.2,0.2,3.7,1.0,3.7,0.1,2.58,0.1,0.0,2.41,1.0,2.41,-0.71,-29.55,-0.71,0.0,2.22,1.0,2.22,-0.12,-5.28,-0.12,0.0,22.4,GREEN,GREEN,21.5,1.0
P-000939,2025-03-01,3,176.7,6.8,3,6,89.1,25.5,2,1.82,4.6,1.8,1.7,4.6,3.8,3.7,4.4,1.4,True,-0.0,-0.1,0.01,0.208,0.08,0.131,0.092,0.091,0,0,1,1,False,None,Base,0,0,None,95,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,False,2,186.65,3.89,186.65,-9.95,-5.33,-2.56,-12.7,9.1,4.24,9.1,-2.3,-25.27,-0.54,0.7,2.0,0.5,2.0,1.0,50.0,2.0,1.0,4.0,0.5,4.0,2.0,50.0,4.0,2.0,91.8,2.83,91.8,-2.7,-2.94,-0.95,-4.7,25.2,0.5,25.2,0.3,1.19,0.6,0.2,3.8,1.0,3.8,0.8,21.05,0.8,0.8,1.7,1.0,1.7,0.1,5.88,0.1,0.1,2.1,1.0,2.1,-0.7,-33.33,-0.7,-0.7,21.5,GREEN,GREEN,24.4,1.0
P-000939,2025-04-01,4,190.1,10.1,0,4,83.7,26.7,2,1.99,4.3,1.7,1.5,3.9,3.8,3.6,4.7,2.1,True,-0.0,-0.1,0.046,-0.05,0.108,-0.013,0.14,-0.028,0,0,1,1,False,None,Base,0,0,None,95,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,3,183.33,6.37,183.9,6.77,3.69,1.06,13.4,8.33,3.28,6.8,1.77,21.2,0.54,3.3,2.33,0.58,2.0,-2.33,-100.0,-4.0,-3.0,4.67,1.15,4.0,-0.67,-14.29,-0.58,-2.0,90.9,2.54,89.8,-7.2,-7.92,-2.84,-5.4,25.3,0.5,25.3,1.4,5.53,2.8,1.2,4.2,0.57,4.2,0.1,2.38,0.18,-0.3,1.75,0.5,1.75,-0.05,-2.86,-0.1,-0.1,1.75,0.5,1.75,0.35,20.0,0.7,0.7,24.4,GREEN,GREEN,16.2,1.0
P-000939,2025-05-01,5,181.6,5.6,2,6,95.2,22.8,2,1.37,5.0,1.9,2.3,3.8,4.0,2.9,4.4,1.1,True,-0.0,-0.1,-0.146,0.156,0.04,0.146,-0.036,0.226,0,0,1,1,False,None,Base,0,0,None,95,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,4,185.02,6.2,186.65,-3.43,-1.85,-0.55,-8.5,8.77,2.82,8.45,-3.17,-36.18,-1.13,-4.5,1.75,1.26,2.0,0.25,14.28,0.2,2.0,4.5,1.0,4.0,1.5,33.33,1.5,2.0,89.1,4.15,89.45,6.1,6.85,1.47,11.5,25.65,0.72,25.4,-2.85,-11.11,-3.96,-3.9,4.23,0.5,4.3,0.77,18.11,1.53,0.7,1.73,0.5,1.7,0.17,9.61,0.33,0.2,1.87,0.5,2.1,-0.77,-41.07,-1.53,-1.0,16.2,GREEN,GREEN,27.3,1.0
P-000939,2025-06-01,6,184.7,10.8,4,3,89.0,29.1,2,1.6,4.0,1.1,1.9,4.3,4.3,3.4,3.7,1.5,True,-0.0,0.2,0.277,-0.198,0.022,-0.075,0.027,0.09,0,0,1,1,False,None,Base,1,12,Annual,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,5,184.45,6.44,185.5,0.25,0.14,0.04,3.1,7.15,2.03,6.45,3.65,51.05,1.8,5.2,1.75,1.26,2.0,2.25,128.56,1.79,2.0,5.0,1.15,5.0,-2.0,-40.0,-1.73,-3.0,90.45,5.2,91.45,-1.45,-1.6,-0.28,-6.2,25.08,1.64,25.4,4.02,16.05,2.46,6.3,4.42,0.51,4.45,-0.42,-9.6,-0.84,-1.0,1.78,0.5,1.75,-0.67,-38.03,-1.35,-0.8,1.68,0.51,1.75,-0.18,-10.45,-0.35,0.4,27.3,GREEN,GREEN,25.7,1.0
P-000939,2025-07-01,7,180.6,6.2,4,3,93.9,24.5,2,1.46,4.2,1.4,2.3,3.7,3.7,3.8,4.5,2.5,True,-0.0,-0.1,-0.159,0.051,0.017,-0.039,-0.011,0.199,0,0,1,1,False,None,Base,0,0,None,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,6,183.27,5.62,183.15,-2.67,-1.46,-0.48,-4.1,8.32,2.52,8.45,-2.12,-25.53,-0.84,-4.6,2.25,1.71,2.5,1.75,77.77,1.02,0.0,4.75,1.5,5.0,-1.75,-36.84,-1.17,0.0,89.25,4.7,89.05,4.65,5.21,0.99,4.9,26.02,2.62,26.1,-1.52,-5.86,-0.58,-4.6,4.47,0.5,4.45,-0.27,-6.15,-0.55,0.2,1.62,0.5,1.75,-0.23,-13.85,-0.45,0.3,1.52,0.5,1.45,0.98,63.93,1.95,1.0,25.7,GREEN,GREEN,24.6,1.0
P-000939,2025-08-01,8,188.3,7.3,4,3,89.1,28.3,2,1.36,4.3,2.0,1.3,4.4,4.2,4.6,5.0,1.5,True,-0.088,-0.1,0.155,0.024,0.042,-0.085,-0.041,0.09,0,0,1,1,False,None,Base,0,0,None,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,7,184.25,4.27,183.15,4.05,2.2,0.95,7.7,8.17,2.65,8.15,-0.87,-10.7,-0.33,1.1,2.5,1.91,3.0,1.5,60.0,0.78,0.0,4.0,1.41,3.5,-1.0,-25.0,-0.71,0.0,90.45,5.23,91.45,-1.35,-1.49,-0.26,-4.8,25.78,2.73,25.6,2.53,9.8,0.92,3.8,4.38,0.5,4.25,-0.08,-1.71,-0.15,0.1,1.52,0.5,1.55,0.48,31.15,0.95,0.6,1.8,0.62,1.8,-0.3,-16.67,-0.48,-1.0,24.6,GREEN,GREEN,19.6,1.0
P-000939,2025-09-01,9,184.3,4.8,0,5,89.1,20.9,2,1.51,5.0,2.0,2.1,3.7,4.5,4.3,4.0,1.8,True,-0.0,-0.1,-0.261,0.158,0.012,0.114,0.003,0.091,0,0,1,1,False,None,Base,0,0,None,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,8,183.8,3.47,183.15,0.5,0.27,0.14,-4.0,7.48,2.33,6.75,-2.68,-35.79,-1.15,-2.5,3.5,1.0,4.0,-3.5,-100.0,-3.5,-4.0,3.75,1.5,3.0,1.25,33.33,0.83,2.0,91.8,3.22,91.5,-2.7,-2.94,-0.84,0.0,26.18,3.01,26.4,-5.28,-20.15,-1.75,-7.4,4.38,0.5,4.25,0.62,14.29,1.25,0.7,1.6,0.5,1.65,0.4,25.0,0.8,0.0,1.65,0.6,1.5,0.15,9.09,0.25,0.3,19.6,GREEN,GREEN,18.1,1.0
P-000939,2025-10-01,10,185.0,3.6,1,4,97.8,20.3,2,1.62,4.5,1.4,2.2,4.2,4.6,2.8,3.8,1.0,True,-0.02,0.2,-0.029,-0.104,0.019,-0.08,0.033,0.285,0,0,1,1,False,None,Base,1,9,Medical/Authorized,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,9,184.48,3.15,184.5,0.53,0.28,0.17,0.7,7.28,2.56,6.75,-3.67,-50.51,-1.43,-1.2,3.0,2.0,4.0,-2.0,-66.66,-1.0,1.0,3.5,1.0,3.0,0.5,14.29,0.5,-1.0,90.28,2.42,89.1,7.53,8.34,3.11,8.7,25.7,3.78,26.4,-5.4,-21.01,-1.43,-0.6,4.38,0.5,4.25,0.12,2.86,0.25,-0.5,1.62,0.5,1.7,-0.23,-13.85,-0.45,-0.6,1.82,0.5,1.65,-0.82,-45.2,-1.65,-0.8,18.1,GREEN,GREEN,25.2,1.0
P-000939,2025-11-01,11,184.9,10.7,3,6,87.8,30.4,2,1.87,3.8,2.4,2.0,3.6,3.3,3.6,4.7,1.0,True,-0.084,-0.1,0.497,-0.155,0.053,-0.099,0.106,0.063,0,0,1,1,False,None,Base,0,0,None,120,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,10,184.55,3.16,184.65,0.35,0.19,0.11,-0.1,5.48,1.62,5.5,5.22,95.43,3.23,7.1,2.25,2.06,2.5,0.75,33.33,0.36,2.0,3.75,0.96,3.5,2.25,60.0,2.35,2.0,92.48,4.21,91.5,-4.68,-5.06,-1.11,-10.0,23.5,3.7,22.7,6.9,29.36,1.87,10.1,4.5,0.5,4.4,-0.7,-15.56,-1.4,-0.7,1.7,0.5,1.7,0.7,41.17,1.4,1.0,1.7,0.63,1.65,-0.7,-41.17,-1.12,0.0,25.2,GREEN,GREEN,17.3,1.0
P-000939,2025-12-01,12,185.7,6.7,2,4,95.4,23.4,2,1.41,4.1,1.8,1.6,4.6,4.2,3.6,4.0,2.1,True,-0.009,0.2,-0.229,0.084,0.016,0.084,-0.027,0.231,0,0,1,1,False,None,Base,1,13,Casual,60,RM468,37,Male,Sales,Sales Executive,3,4,Medical,Divorced,9,Non-Travel,No,9,9,5,7,7.0,1,2,3,3,4,3,6,8834,13,1,No,True,11,185.62,1.81,184.95,0.07,0.04,0.04,0.8,6.6,3.14,6.05,0.1,1.52,0.03,-4.0,2.0,1.83,2.0,0.0,0.0,0.0,-1.0,4.5,1.29,4.5,-0.5,-11.11,-0.39,-2.0,90.95,4.61,89.1,4.45,4.89,0.97,7.6,24.98,5.13,24.6,-1.58,-6.31,-0.31,-7.0,4.4,0.5,4.4,-0.3,-6.82,-0.6,0.3,1.95,0.5,2.0,-0.15,-7.69,-0.3,-0.6,1.32,0.5,1.25,0.78,58.49,1.55,1.1,17.3,GREEN,,,1.0
P-000940,2025-01-01,1,189.3,2.5,1,6,89.0,24.8,2,1.78,4.0,2.9,2.4,4.4,4.0,3.5,4.4,2.0,True,-0.0,0.2,-0.175,-0.007,0.078,-0.051,0.08,0.089,0,0,1,1,False,None,Base,1,10,Casual,63,RM469,52,Male,Research & Development,Research Scientist,2,2,Technical Degree,Divorced,6,Travel_Rarely,Yes,18,10,9,6,9.0,4,1,3,3,2,3,3,5577,12,3,No,False,0,188.77,1.0,188.77,0.53,0.28,0.53,0.0,14.69,1.0,14.69,-12.19,-82.98,-4.0,0.0,3.22,1.0,3.22,-2.22,-68.98,-2.22,0.0,5.72,1.0,5.72,0.28,4.91,0.28,0.0,79.68,1.0,79.68,9.32,11.7,4.0,0.0,35.69,1.0,35.69,-10.89,-30.52,-4.0,0.0,3.7,1.0,3.7,0.3,7.98,0.3,0.0,2.41,1.0,2.41,0.49,20.18,0.49,0.0,2.22,1.0,2.22,-0.22,-9.79,-0.22,0.0,18.6,GREEN,GREEN,23.0,1.0
P-000940,2025-02-01,2,175.4,2.0,3,6,89.2,23.4,2,1.96,3.1,2.5,2.8,3.8,3.9,3.7,3.8,2.3,True,-0.0,-0.1,-0.055,-0.213,0.102,-0.089,0.131,0.093,0,0,1,1,False,None,Base,0,0,None,63,RM469,52,Male,Research & Development,Research Scientist,2,2,Technical Degree,Divorced,6,Travel_Rarely,Yes,18,10,9,6,9.0,4,1,3,3,2,3,3,5577,12,3,No,False,1,189.3,1.0,189.3,-13.9,-7.34,-4.0,-13.9,2.5,1.0,2.5,-0.5,-20.0,-0.5,-0.5,1.0,1.0,1.0,2.0,199.98,2.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,89.0,1.0,89.0,0.2,0.22,0.2,0.2,24.8,1.0,24.8,-1.4,-5.65,-1.4,-1.4,4.0,1.0,4.0,-0.9,-22.5,-0.9,-0.9,2.9,1.0,2.9,-0.4,-13.79,-0.4,-0.4,2.0,1.0,2.0,0.3,15.0,0.3,0.3,23.0,GREEN,GREEN,23.9,1.0
