personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000769,DEP-V2-0002614,3,2025-03-01,2025-03-05,2025-03-25,20,Extended,5,5,True,High Altitude/Extreme
P-000769,DEP-V2-0002615,4,2025-04-01,2025-04-02,2025-04-25,23,Extended,5,4,True,Remote/Difficult Terrain
P-000769,DEP-V2-0002616,5,2025-05-01,2025-05-05,2025-05-26,21,Extended,4,4,True,High Altitude/Extreme
P-000769,DEP-V2-0002617,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,3,4,True,High Altitude/Extreme
P-000769,DEP-V2-0002618,7,2025-07-01,2025-07-04,2025-07-26,22,Extended,5,5,True,High Altitude/Extreme
P-000769,DEP-V2-0002619,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,4,4,True,High Altitude/Extreme
P-000769,DEP-V2-0002620,9,2025-09-01,2025-09-02,2025-09-25,23,Extended,3,5,True,Remote/Difficult Terrain
P-000770,DEP-V2-0002621,4,2025-04-01,2025-04-02,2025-04-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-000770,DEP-V2-0002622,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,4,4,True,Remote/Difficult Terrain
P-000770,DEP-V2-0002623,6,2025-06-01,2025-06-03,2025-06-23,20,Extended,5,4,True,High Altitude/Extreme
P-000770,DEP-V2-0002624,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,5,5,True,High Altitude/Extreme
P-000770,DEP-V2-0002625,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,5,5,True,High Altitude/Extreme
P-000770,DEP-V2-0002626,9,2025-09-01,2025-09-05,2025-09-28,23,Extended,4,5,True,High Altitude/Extreme
P-000770,DEP-V2-0002627,10,2025-10-01,2025-10-05,2025-10-25,20,High Tempo,5,4,True,High Altitude/Extreme
P-000770,DEP-V2-0002628,11,2025-11-01,2025-11-02,2025-11-28,26,Extended,4,5,True,High Altitude/Extreme
P-000771,DEP-V2-0002629,4,2025-04-01,2025-04-05,2025-04-25,20,Routine,1,1,False,Semi-Urban Outpost
P-000772,DEP-V2-0002630,5,2025-05-01,2025-05-05,2025-05-26,21,Routine,2,1,False,Semi-Urban Outpost
P-000774,DEP-V2-0002631,4,2025-04-01,2025-04-04,2025-04-24,20,Routine,2,2,False,Semi-Urban Outpost
P-000774,DEP-V2-0002632,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,2,1,False,Urban Base
P-000776,DEP-V2-0002633,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,1,1,False,Urban Base
P-000777,DEP-V2-0002634,3,2025-03-01,2025-03-03,2025-03-24,21,Extended,5,4,True,High Altitude/Extreme
P-000777,DEP-V2-0002635,4,2025-04-01,2025-04-05,2025-04-26,21,Extended,4,4,True,High Altitude/Extreme
P-000777,DEP-V2-0002636,5,2025-05-01,2025-05-04,2025-05-26,22,Extended,4,5,True,Remote/Difficult Terrain
P-000777,DEP-V2-0002637,6,2025-06-01,2025-06-05,2025-06-23,18,Extended,4,4,True,High Altitude/Extreme
P-000777,DEP-V2-0002638,7,2025-07-01,2025-07-03,2025-07-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000777,DEP-V2-0002639,8,2025-08-01,2025-08-02,2025-08-27,25,Extended,3,5,True,High Altitude/Extreme
P-000777,DEP-V2-0002640,9,2025-09-01,2025-09-02,2025-09-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-000778,DEP-V2-0002641,4,2025-04-01,2025-04-05,2025-04-25,20,Routine,2,1,False,Urban Base
P-000778,DEP-V2-0002642,5,2025-05-01,2025-05-03,2025-05-24,21,Routine,1,2,False,Urban Base
P-000779,DEP-V2-0002643,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,5,True,High Altitude/Extreme
P-000779,DEP-V2-0002644,5,2025-05-01,2025-05-05,2025-05-23,18,Extended,4,5,True,High Altitude/Extreme
P-000779,DEP-V2-0002645,6,2025-06-01,2025-06-03,2025-06-25,22,Extended,4,5,True,High Altitude/Extreme
P-000779,DEP-V2-0002646,7,2025-07-01,2025-07-04,2025-07-23,19,Extended,5,5,True,Remote/Difficult Terrain
P-000779,DEP-V2-0002647,8,2025-08-01,2025-08-05,2025-08-28,23,Extended,5,4,True,High Altitude/Extreme
P-000779,DEP-V2-0002648,9,2025-09-01,2025-09-05,2025-09-26,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000779,DEP-V2-0002649,10,2025-10-01,2025-10-02,2025-10-27,25,High Tempo,5,5,True,High Altitude/Extreme
P-000779,DEP-V2-0002650,11,2025-11-01,2025-11-04,2025-11-26,22,High Tempo,4,5,True,High Altitude/Extreme
P-000780,DEP-V2-0002651,4,2025-04-01,2025-04-04,2025-04-28,24,Routine,2,2,False,Urban Base
P-000781,DEP-V2-0002652,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000781,DEP-V2-0002653,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,3,4,True,Semi-Urban Outpost
P-000781,DEP-V2-0002654,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000781,DEP-V2-0002655,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-000781,DEP-V2-0002656,8,2025-08-01,2025-08-03,2025-08-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000782,DEP-V2-0002657,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000782,DEP-V2-0002658,3,2025-03-01,2025-03-04,2025-03-23,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000782,DEP-V2-0002659,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000782,DEP-V2-0002660,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000783,DEP-V2-0002661,2,2025-02-01,2025-02-02,2025-02-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000783,DEP-V2-0002662,3,2025-03-01,2025-03-04,2025-03-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000783,DEP-V2-0002663,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000783,DEP-V2-0002664,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000784,DEP-V2-0002665,5,2025-05-01,2025-05-05,2025-05-27,22,Routine,2,1,False,Urban Base
P-000785,DEP-V2-0002666,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,1,2,False,Urban Base
P-000787,DEP-V2-0002667,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,2,2,False,Urban Base
P-000788,DEP-V2-0002668,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000788,DEP-V2-0002669,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,5,5,True,High Altitude/Extreme
P-000788,DEP-V2-0002670,6,2025-06-01,2025-06-03,2025-06-27,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-000788,DEP-V2-0002671,7,2025-07-01,2025-07-05,2025-07-25,20,Extended,4,5,True,Remote/Difficult Terrain
P-000788,DEP-V2-0002672,8,2025-08-01,2025-08-03,2025-08-25,22,High Tempo,4,4,True,High Altitude/Extreme
P-000788,DEP-V2-0002673,9,2025-09-01,2025-09-04,2025-09-23,19,Extended,4,5,True,High Altitude/Extreme
P-000788,DEP-V2-0002674,10,2025-10-01,2025-10-03,2025-10-23,20,Extended,5,5,True,Remote/Difficult Terrain
P-000788,DEP-V2-0002675,11,2025-11-01,2025-11-04,2025-11-26,22,High Tempo,5,5,True,High Altitude/Extreme
P-000789,DEP-V2-0002676,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,5,4,True,Remote/Difficult Terrain
P-000789,DEP-V2-0002677,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,4,5,True,Remote/Difficult Terrain
P-000789,DEP-V2-0002678,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,5,5,True,High Altitude/Extreme
P-000789,DEP-V2-0002679,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000789,DEP-V2-0002680,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,5,5,True,Remote/Difficult Terrain
P-000789,DEP-V2-0002681,9,2025-09-01,2025-09-04,2025-09-26,22,High Tempo,5,5,True,High Altitude/Extreme
P-000789,DEP-V2-0002682,10,2025-10-01,2025-10-02,2025-10-26,24,Extended,4,4,True,Remote/Difficult Terrain
P-000789,DEP-V2-0002683,11,2025-11-01,2025-11-05,2025-11-27,22,High Tempo,5,4,True,High Altitude/Extreme
P-000790,DEP-V2-0002684,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,1,2,False,Urban Base
P-000790,DEP-V2-0002685,5,2025-05-01,2025-05-02,2025-05-27,25,Routine,1,1,False,Urban Base
P-000791,DEP-V2-0002686,4,2025-04-01,2025-04-04,2025-04-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000791,DEP-V2-0002687,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-000791,DEP-V2-0002688,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000791,DEP-V2-0002689,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000791,DEP-V2-0002690,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000792,DEP-V2-0002691,3,2025-03-01,2025-03-03,2025-03-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-000792,DEP-V2-0002692,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-000792,DEP-V2-0002693,5,2025-05-01,2025-05-03,2025-05-25,22,Extended,5,5,True,High Altitude/Extreme
P-000792,DEP-V2-0002694,6,2025-06-01,2025-06-05,2025-06-24,19,Extended,4,5,True,High Altitude/Extreme
P-000792,DEP-V2-0002695,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,4,4,True,High Altitude/Extreme
P-000792,DEP-V2-0002696,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,4,4,True,Remote/Difficult Terrain
P-000792,DEP-V2-0002697,9,2025-09-01,2025-09-04,2025-09-23,19,Extended,5,5,True,High Altitude/Extreme
P-000793,DEP-V2-0002698,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-000793,DEP-V2-0002699,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000793,DEP-V2-0002700,6,2025-06-01,2025-06-05,2025-06-24,19,High Tempo,4,4,True,High Altitude/Extreme
P-000793,DEP-V2-0002701,7,2025-07-01,2025-07-03,2025-07-24,21,Extended,4,5,True,High Altitude/Extreme
P-000793,DEP-V2-0002702,8,2025-08-01,2025-08-05,2025-08-26,21,Extended,5,5,True,High Altitude/Extreme
P-000793,DEP-V2-0002703,9,2025-09-01,2025-09-05,2025-09-28,23,High Tempo,5,5,True,High Altitude/Extreme
P-000793,DEP-V2-0002704,10,2025-10-01,2025-10-03,2025-10-27,24,Extended,4,5,True,Remote/Difficult Terrain
P-000793,DEP-V2-0002705,11,2025-11-01,2025-11-02,2025-11-23,21,High Tempo,4,5,True,High Altitude/Extreme
P-000795,DEP-V2-0002706,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,4,5,True,High Altitude/Extreme
P-000795,DEP-V2-0002707,5,2025-05-01,2025-05-04,2025-05-24,20,Extended,4,5,True,Remote/Difficult Terrain
P-000795,DEP-V2-0002708,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,5,4,True,High Altitude/Extreme
P-000795,DEP-V2-0002709,7,2025-07-01,2025-07-02,2025-07-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-000795,DEP-V2-0002710,8,2025-08-01,2025-08-03,2025-08-26,23,Extended,5,5,True,High Altitude/Extreme
P-000795,DEP-V2-0002711,9,2025-09-01,2025-09-02,2025-09-25,23,Extended,5,4,True,High Altitude/Extreme
P-000795,DEP-V2-0002712,10,2025-10-01,2025-10-03,2025-10-28,25,Extended,5,5,True,High Altitude/Extreme
P-000795,DEP-V2-0002713,11,2025-11-01,2025-11-03,2025-11-27,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-000798,DEP-V2-0002714,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000798,DEP-V2-0002715,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000798,DEP-V2-0002716,6,2025-06-01,2025-06-04,2025-06-28,24,High Tempo,4,4,True,Semi-Urban Outpost
P-000798,DEP-V2-0002717,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000798,DEP-V2-0002718,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000800,DEP-V2-0002719,4,2025-04-01,2025-04-02,2025-04-27,25,Extended,4,4,True,High Altitude/Extreme
P-000800,DEP-V2-0002720,5,2025-05-01,2025-05-04,2025-05-23,19,High Tempo,5,5,True,High Altitude/Extreme
P-000800,DEP-V2-0002721,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,5,True,High Altitude/Extreme
P-000800,DEP-V2-0002722,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,4,5,True,High Altitude/Extreme
P-000800,DEP-V2-0002723,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,5,4,True,High Altitude/Extreme
P-000800,DEP-V2-0002724,9,2025-09-01,2025-09-05,2025-09-24,19,High Tempo,4,5,True,Remote/Difficult Terrain
P-000800,DEP-V2-0002725,10,2025-10-01,2025-10-03,2025-10-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000800,DEP-V2-0002726,11,2025-11-01,2025-11-02,2025-11-26,24,Extended,4,4,True,High Altitude/Extreme
P-000801,DEP-V2-0002727,6,2025-06-01,2025-06-04,2025-06-27,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000801,DEP-V2-0002728,7,2025-07-01,2025-07-04,2025-07-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000802,DEP-V2-0002729,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000802,DEP-V2-0002730,5,2025-05-01,2025-05-04,2025-05-24,20,High Tempo,3,4,True,Semi-Urban Outpost
P-000802,DEP-V2-0002731,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000802,DEP-V2-0002732,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000802,DEP-V2-0002733,8,2025-08-01,2025-08-05,2025-08-28,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000803,DEP-V2-0002734,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000803,DEP-V2-0002735,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,5,4,True,Semi-Urban Outpost
P-000803,DEP-V2-0002736,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,5,3,True,Remote/Difficult Terrain
P-000803,DEP-V2-0002737,7,2025-07-01,2025-07-04,2025-07-23,19,High Tempo,4,3,True,Remote/Difficult Terrain
P-000803,DEP-V2-0002738,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000804,DEP-V2-0002739,5,2025-05-01,2025-05-03,2025-05-27,24,Routine,2,1,False,Urban Base
P-000805,DEP-V2-0002740,4,2025-04-01,2025-04-03,2025-04-25,22,Extended,5,5,True,High Altitude/Extreme
P-000805,DEP-V2-0002741,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000805,DEP-V2-0002742,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,5,5,True,Remote/Difficult Terrain
P-000805,DEP-V2-0002743,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,4,5,True,High Altitude/Extreme
P-000805,DEP-V2-0002744,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,4,5,True,High Altitude/Extreme
P-000805,DEP-V2-0002745,9,2025-09-01,2025-09-04,2025-09-27,23,Extended,4,5,True,High Altitude/Extreme
P-000805,DEP-V2-0002746,10,2025-10-01,2025-10-03,2025-10-25,22,Extended,4,5,True,High Altitude/Extreme
P-000805,DEP-V2-0002747,11,2025-11-01,2025-11-05,2025-11-25,20,High Tempo,5,5,True,Remote/Difficult Terrain
P-000806,DEP-V2-0002748,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,5,3,True,Semi-Urban Outpost
P-000806,DEP-V2-0002749,5,2025-05-01,2025-05-02,2025-05-25,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000806,DEP-V2-0002750,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000806,DEP-V2-0002751,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000806,DEP-V2-0002752,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-000807,DEP-V2-0002753,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000807,DEP-V2-0002754,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000807,DEP-V2-0002755,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000807,DEP-V2-0002756,7,2025-07-01,2025-07-04,2025-07-24,20,High Tempo,5,3,True,Semi-Urban Outpost
P-000807,DEP-V2-0002757,8,2025-08-01,2025-08-05,2025-08-28,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000808,DEP-V2-0002758,4,2025-04-01,2025-04-02,2025-04-26,24,Routine,1,1,False,Urban Base
P-000809,DEP-V2-0002759,4,2025-04-01,2025-04-05,2025-04-28,23,Routine,2,1,False,Urban Base
P-000811,DEP-V2-0002760,4,2025-04-01,2025-04-03,2025-04-27,24,Routine,2,2,False,Urban Base
P-000812,DEP-V2-0002761,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,5,4,True,Remote/Difficult Terrain
P-000812,DEP-V2-0002762,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000812,DEP-V2-0002763,6,2025-06-01,2025-06-03,2025-06-27,24,High Tempo,5,3,True,Remote/Difficult Terrain
P-000812,DEP-V2-0002764,7,2025-07-01,2025-07-04,2025-07-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000812,DEP-V2-0002765,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-000813,DEP-V2-0002766,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000813,DEP-V2-0002767,7,2025-07-01,2025-07-02,2025-07-24,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000815,DEP-V2-0002768,4,2025-04-01,2025-04-02,2025-04-28,26,Routine,2,2,False,Urban Base
P-000815,DEP-V2-0002769,5,2025-05-01,2025-05-05,2025-05-27,22,Routine,1,2,False,Semi-Urban Outpost
P-000817,DEP-V2-0002770,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000817,DEP-V2-0002771,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000817,DEP-V2-0002772,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,5,4,True,Remote/Difficult Terrain
P-000817,DEP-V2-0002773,7,2025-07-01,2025-07-04,2025-07-27,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000817,DEP-V2-0002774,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000818,DEP-V2-0002775,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,5,4,True,High Altitude/Extreme
P-000818,DEP-V2-0002776,5,2025-05-01,2025-05-04,2025-05-24,20,Extended,5,4,True,Remote/Difficult Terrain
P-000818,DEP-V2-0002777,6,2025-06-01,2025-06-02,2025-06-27,25,Extended,5,4,True,High Altitude/Extreme
P-000818,DEP-V2-0002778,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-000818,DEP-V2-0002779,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,5,5,True,High Altitude/Extreme
P-000818,DEP-V2-0002780,9,2025-09-01,2025-09-02,2025-09-28,26,High Tempo,5,4,True,Remote/Difficult Terrain
P-000818,DEP-V2-0002781,10,2025-10-01,2025-10-02,2025-10-26,24,High Tempo,4,5,True,High Altitude/Extreme
P-000818,DEP-V2-0002782,11,2025-11-01,2025-11-02,2025-11-26,24,Extended,5,5,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002783,3,2025-03-01,2025-03-04,2025-03-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002784,4,2025-04-01,2025-04-04,2025-04-27,23,Extended,3,4,True,High Altitude/Extreme
P-000819,DEP-V2-0002785,5,2025-05-01,2025-05-03,2025-05-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002786,6,2025-06-01,2025-06-02,2025-06-25,23,Extended,5,5,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002787,7,2025-07-01,2025-07-02,2025-07-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002788,8,2025-08-01,2025-08-03,2025-08-23,20,Extended,3,4,True,Remote/Difficult Terrain
P-000819,DEP-V2-0002789,9,2025-09-01,2025-09-03,2025-09-25,22,Extended,3,5,True,High Altitude/Extreme
P-000820,DEP-V2-0002790,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000820,DEP-V2-0002791,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,3,3,False,Semi-Urban Outpost
P-000820,DEP-V2-0002792,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-000820,DEP-V2-0002793,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,3,4,True,Semi-Urban Outpost
P-000820,DEP-V2-0002794,8,2025-08-01,2025-08-05,2025-08-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000821,DEP-V2-0002795,4,2025-04-01,2025-04-03,2025-04-25,22,Extended,5,5,True,High Altitude/Extreme
P-000821,DEP-V2-0002796,5,2025-05-01,2025-05-03,2025-05-23,20,Extended,5,4,True,High Altitude/Extreme
P-000821,DEP-V2-0002797,6,2025-06-01,2025-06-02,2025-06-24,22,High Tempo,5,5,True,Remote/Difficult Terrain
P-000821,DEP-V2-0002798,7,2025-07-01,2025-07-03,2025-07-28,25,Extended,5,5,True,High Altitude/Extreme
P-000821,DEP-V2-0002799,8,2025-08-01,2025-08-03,2025-08-25,22,Extended,4,5,True,High Altitude/Extreme
P-000821,DEP-V2-0002800,9,2025-09-01,2025-09-02,2025-09-26,24,Extended,4,5,True,High Altitude/Extreme
P-000821,DEP-V2-0002801,10,2025-10-01,2025-10-03,2025-10-26,23,High Tempo,4,5,True,High Altitude/Extreme
P-000821,DEP-V2-0002802,11,2025-11-01,2025-11-04,2025-11-23,19,High Tempo,4,5,True,Remote/Difficult Terrain
P-000822,DEP-V2-0002803,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000822,DEP-V2-0002804,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000824,DEP-V2-0002805,4,2025-04-01,2025-04-05,2025-04-25,20,High Tempo,4,3,True,Remote/Difficult Terrain
P-000824,DEP-V2-0002806,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,3,4,True,Semi-Urban Outpost
P-000824,DEP-V2-0002807,6,2025-06-01,2025-06-04,2025-06-27,23,High Tempo,3,4,True,Semi-Urban Outpost
P-000824,DEP-V2-0002808,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000824,DEP-V2-0002809,8,2025-08-01,2025-08-05,2025-08-23,18,High Tempo,3,4,True,Semi-Urban Outpost
P-000825,DEP-V2-0002810,3,2025-03-01,2025-03-03,2025-03-27,24,Extended,4,4,True,High Altitude/Extreme
P-000825,DEP-V2-0002811,4,2025-04-01,2025-04-05,2025-04-28,23,Extended,3,5,True,High Altitude/Extreme
P-000825,DEP-V2-0002812,5,2025-05-01,2025-05-04,2025-05-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-000825,DEP-V2-0002813,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-000825,DEP-V2-0002814,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,4,5,True,High Altitude/Extreme
P-000825,DEP-V2-0002815,8,2025-08-01,2025-08-02,2025-08-23,21,Extended,5,5,True,High Altitude/Extreme
P-000825,DEP-V2-0002816,9,2025-09-01,2025-09-04,2025-09-24,20,Extended,3,5,True,Remote/Difficult Terrain
P-000827,DEP-V2-0002817,4,2025-04-01,2025-04-04,2025-04-26,22,Routine,1,1,False,Semi-Urban Outpost
P-000831,DEP-V2-0002818,2,2025-02-01,2025-02-05,2025-02-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000831,DEP-V2-0002819,3,2025-03-01,2025-03-05,2025-03-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000831,DEP-V2-0002820,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000831,DEP-V2-0002821,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000832,DEP-V2-0002822,3,2025-03-01,2025-03-04,2025-03-23,19,Extended,4,5,True,High Altitude/Extreme
P-000832,DEP-V2-0002823,4,2025-04-01,2025-04-05,2025-04-26,21,Extended,5,5,True,High Altitude/Extreme
P-000832,DEP-V2-0002824,5,2025-05-01,2025-05-02,2025-05-28,26,Extended,4,4,True,Remote/Difficult Terrain
P-000832,DEP-V2-0002825,6,2025-06-01,2025-06-03,2025-06-25,22,Extended,3,5,True,High Altitude/Extreme
P-000832,DEP-V2-0002826,7,2025-07-01,2025-07-02,2025-07-27,25,Extended,4,4,True,High Altitude/Extreme
P-000832,DEP-V2-0002827,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,5,5,True,High Altitude/Extreme
P-000832,DEP-V2-0002828,9,2025-09-01,2025-09-04,2025-09-26,22,Extended,4,5,True,Remote/Difficult Terrain
P-000833,DEP-V2-0002829,4,2025-04-01,2025-04-04,2025-04-24,20,Extended,4,5,True,Remote/Difficult Terrain
P-000833,DEP-V2-0002830,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,5,5,True,Remote/Difficult Terrain
P-000833,DEP-V2-0002831,6,2025-06-01,2025-06-04,2025-06-25,21,High Tempo,5,5,True,High Altitude/Extreme
